AstroVIEW X
Type, Original
Time, 01/01/2002 12:40:04 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6010
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2535695 ,-0.15455           ,-0.05715           ,-0.07198           ,-0.09000           
2535696 ,-0.16452           ,-0.05417           ,-0.07033           ,-0.09420           
2535697 ,-0.16795           ,-0.05005           ,-0.07057           ,-0.09382           
2535698 ,-0.16695           ,-0.04695           ,-0.07262           ,-0.08770           
2535699 ,-0.16755           ,-0.05068           ,-0.07603           ,-0.08400           
2535700 ,-0.16920           ,-0.05847           ,-0.07498           ,-0.08430           
2535701 ,-0.17257           ,-0.05830           ,-0.07088           ,-0.08508           
2535702 ,-0.18017           ,-0.05465           ,-0.06633           ,-0.08635           
2535703 ,-0.19183           ,-0.05397           ,-0.06322           ,-0.09055           
2535704 ,-0.19940           ,-0.05340           ,-0.06590           ,-0.09182           
2535705 ,-0.20040           ,-0.05290           ,-0.07235           ,-0.08895           
2535706 ,-0.19935           ,-0.05623           ,-0.08013           ,-0.08632           
2535707 ,-0.19745           ,-0.06217           ,-0.08310           ,-0.08485           
2535708 ,-0.19298           ,-0.06080           ,-0.08213           ,-0.08270           
2535709 ,-0.18780           ,-0.05538           ,-0.07932           ,-0.08145           
2535710 ,-0.18810           ,-0.05283           ,-0.07608           ,-0.08367           
2535711 ,-0.19072           ,-0.05140           ,-0.07770           ,-0.08437           
2535712 ,-0.19065           ,-0.05030           ,-0.08285           ,-0.08145           
2535713 ,-0.19280           ,-0.05090           ,-0.08850           ,-0.07870           
2535714 ,-0.19705           ,-0.05285           ,-0.08780           ,-0.07780           
2535715 ,-0.19905           ,-0.04857           ,-0.08282           ,-0.07638           
2535716 ,-0.19777           ,-0.04205           ,-0.07655           ,-0.07760           
2535717 ,-0.19920           ,-0.03987           ,-0.07153           ,-0.08627           
2535718 ,-0.20295           ,-0.04055           ,-0.07240           ,-0.09642           
2535719 ,-0.20285           ,-0.04375           ,-0.07832           ,-0.10330           
2535720 ,-0.19990           ,-0.04910           ,-0.08515           ,-0.10792           
2535721 ,-0.19427           ,-0.05480           ,-0.08585           ,-0.11107           
2535722 ,-0.18343           ,-0.05205           ,-0.08235           ,-0.11070           
2535723 ,-0.17205           ,-0.04600           ,-0.07732           ,-0.11052           
2535724 ,-0.16697           ,-0.04390           ,-0.07240           ,-0.11507           
2535725 ,-0.17013           ,-0.04487           ,-0.07360           ,-0.12195           
2535726 ,-0.17155           ,-0.04807           ,-0.07955           ,-0.12877           
2535727 ,-0.17383           ,-0.05312           ,-0.08580           ,-0.13477           
2535728 ,-0.17762           ,-0.05688           ,-0.08513           ,-0.13765           
2535729 ,-0.17728           ,-0.05210           ,-0.07975           ,-0.13535           
2535730 ,-0.17488           ,-0.04447           ,-0.07272           ,-0.13335           
2535731 ,-0.17502           ,-0.04215           ,-0.06667           ,-0.13908           
2535732 ,-0.17952           ,-0.04437           ,-0.06765           ,-0.14775           
2535733 ,-0.17938           ,-0.04968           ,-0.07482           ,-0.15248           
2535734 ,-0.17847           ,-0.05557           ,-0.08290           ,-0.15258           
2535735 ,-0.18065           ,-0.06007           ,-0.08282           ,-0.14923           
2535736 ,-0.17912           ,-0.05652           ,-0.07763           ,-0.14270           
2535737 ,-0.17185           ,-0.04988           ,-0.07007           ,-0.13820           
2535738 ,-0.16575           ,-0.04705           ,-0.06372           ,-0.14065           
2535739 ,-0.16623           ,-0.04883           ,-0.06548           ,-0.14645           
2535740 ,-0.16500           ,-0.05457           ,-0.07512           ,-0.15095           
2535741 ,-0.16347           ,-0.06157           ,-0.08460           ,-0.15035           
2535742 ,-0.16623           ,-0.06625           ,-0.08398           ,-0.14368           
2535743 ,-0.17060           ,-0.06138           ,-0.07675           ,-0.13405           
2535744 ,-0.17518           ,-0.05260           ,-0.06765           ,-0.12735           
2535745 ,-0.18290           ,-0.04960           ,-0.06075           ,-0.12815           
2535746 ,-0.19653           ,-0.05165           ,-0.06360           ,-0.13285           
2535747 ,-0.20822           ,-0.05795           ,-0.07522           ,-0.13570           
2535748 ,-0.21373           ,-0.06672           ,-0.08822           ,-0.13440           
2535749 ,-0.21442           ,-0.07238           ,-0.09220           ,-0.12695           
2535750 ,-0.20785           ,-0.06655           ,-0.08965           ,-0.11507           
2535751 ,-0.19680           ,-0.05593           ,-0.08442           ,-0.10733           
2535752 ,-0.19293           ,-0.05018           ,-0.08110           ,-0.11010           
2535753 ,-0.20113           ,-0.05150           ,-0.08720           ,-0.11955           
2535754 ,-0.21070           ,-0.05880           ,-0.10202           ,-0.12900           
2535755 ,-0.21068           ,-0.06870           ,-0.11743           ,-0.13480           
2535756 ,-0.20380           ,-0.07490           ,-0.12117           ,-0.13322           
2535757 ,-0.18900           ,-0.06893           ,-0.11552           ,-0.12328           
2535758 ,-0.16952           ,-0.05755           ,-0.10755           ,-0.11240           
2535759 ,-0.15715           ,-0.05173           ,-0.10152           ,-0.11093           
2535760 ,-0.15890           ,-0.05257           ,-0.10385           ,-0.11962           
2535761 ,-0.16942           ,-0.05917           ,-0.11602           ,-0.13020           
2535762 ,-0.17547           ,-0.06845           ,-0.13008           ,-0.13745           
2535763 ,-0.17423           ,-0.07390           ,-0.13393           ,-0.13460           
2535764 ,-0.17035           ,-0.06640           ,-0.12827           ,-0.12175           
2535765 ,-0.16652           ,-0.05355           ,-0.11800           ,-0.10880           
2535766 ,-0.16790           ,-0.04615           ,-0.10902           ,-0.10602           
2535767 ,-0.17840           ,-0.04647           ,-0.10835           ,-0.11338           
2535768 ,-0.19545           ,-0.05567           ,-0.11690           ,-0.12348           
2535769 ,-0.20238           ,-0.07072           ,-0.12730           ,-0.13330           
2535770 ,-0.19548           ,-0.08140           ,-0.12590           ,-0.13370           
2535771 ,-0.18173           ,-0.07677           ,-0.11380           ,-0.12048           
2535772 ,-0.16490           ,-0.06433           ,-0.09690           ,-0.10413           
2535773 ,-0.15370           ,-0.05693           ,-0.08150           ,-0.09747           
2535774 ,-0.15375           ,-0.05700           ,-0.07608           ,-0.10320           
2535775 ,-0.16400           ,-0.06162           ,-0.08275           ,-0.11390           
2535776 ,-0.17207           ,-0.07165           ,-0.09325           ,-0.12383           
2535777 ,-0.17247           ,-0.08385           ,-0.09442           ,-0.12485           
2535778 ,-0.16530           ,-0.08758           ,-0.08698           ,-0.11597           
2535779 ,-0.15347           ,-0.08432           ,-0.07562           ,-0.10665           
2535780 ,-0.14500           ,-0.08108           ,-0.06483           ,-0.10557           
2535781 ,-0.14750           ,-0.08387           ,-0.06362           ,-0.11215           
2535782 ,-0.15897           ,-0.09587           ,-0.07453           ,-0.11965           
2535783 ,-0.16602           ,-0.11495           ,-0.09053           ,-0.12833           
2535784 ,-0.15952           ,-0.12908           ,-0.09623           ,-0.13010           
2535785 ,-0.14627           ,-0.12572           ,-0.09127           ,-0.11888           
2535786 ,-0.13270           ,-0.11223           ,-0.08025           ,-0.10645           
2535787 ,-0.12438           ,-0.10263           ,-0.06857           ,-0.10595           
2535788 ,-0.12657           ,-0.10192           ,-0.06543           ,-0.11815           
2535789 ,-0.14087           ,-0.10975           ,-0.07460           ,-0.13177           
2535790 ,-0.15828           ,-0.12078           ,-0.08975           ,-0.13875           
2535791 ,-0.16155           ,-0.12525           ,-0.09608           ,-0.13235           
2535792 ,-0.14727           ,-0.11420           ,-0.09105           ,-0.11550           
2535793 ,-0.12353           ,-0.09768           ,-0.07827           ,-0.10397           
2535794 ,-0.10285           ,-0.08882           ,-0.06428           ,-0.10873           
2535795 ,-0.09708           ,-0.08858           ,-0.05885           ,-0.12707           
2535796 ,-0.10752           ,-0.09505           ,-0.06603           ,-0.14785           
2535797 ,-0.12655           ,-0.10635           ,-0.07940           ,-0.16755           
2535798 ,-0.13698           ,-0.11628           ,-0.08458           ,-0.17545           
2535799 ,-0.13467           ,-0.11180           ,-0.07860           ,-0.16263           
2535800 ,-0.12500           ,-0.09758           ,-0.06455           ,-0.14048           
2535801 ,-0.11573           ,-0.08540           ,-0.05083           ,-0.12883           
2535802 ,-0.11435           ,-0.08195           ,-0.04750           ,-0.13493           
2535803 ,-0.12393           ,-0.08840           ,-0.05797           ,-0.14832           
2535804 ,-0.14030           ,-0.10280           ,-0.07425           ,-0.15995           
2535805 ,-0.14885           ,-0.11597           ,-0.08195           ,-0.16092           
2535806 ,-0.14558           ,-0.11293           ,-0.07693           ,-0.14527           
2535807 ,-0.13648           ,-0.09610           ,-0.06305           ,-0.12293           
2535808 ,-0.12870           ,-0.07915           ,-0.04815           ,-0.11045           
2535809 ,-0.12927           ,-0.07230           ,-0.04330           ,-0.11428           
2535810 ,-0.14280           ,-0.07998           ,-0.05197           ,-0.12725           
2535811 ,-0.16600           ,-0.09732           ,-0.06665           ,-0.14213           
2535812 ,-0.18293           ,-0.11288           ,-0.07338           ,-0.15000           
2535813 ,-0.18123           ,-0.11160           ,-0.07015           ,-0.14295           
2535814 ,-0.16773           ,-0.09810           ,-0.05773           ,-0.12510           
2535815 ,-0.15353           ,-0.08658           ,-0.04318           ,-0.11383           
2535816 ,-0.14613           ,-0.08377           ,-0.03758           ,-0.11750           
2535817 ,-0.14975           ,-0.09020           ,-0.04633           ,-0.12877           
2535818 ,-0.16258           ,-0.10460           ,-0.06352           ,-0.13990           
2535819 ,-0.17528           ,-0.11943           ,-0.07538           ,-0.14350           
2535820 ,-0.17473           ,-0.11980           ,-0.07680           ,-0.13215           
2535821 ,-0.16337           ,-0.10630           ,-0.06830           ,-0.10992           
2535822 ,-0.15003           ,-0.09115           ,-0.05673           ,-0.09250           
2535823 ,-0.14168           ,-0.08258           ,-0.05340           ,-0.08930           
2535824 ,-0.14372           ,-0.08558           ,-0.06385           ,-0.09765           
2535825 ,-0.15578           ,-0.09887           ,-0.08217           ,-0.11023           
2535826 ,-0.16840           ,-0.11478           ,-0.09373           ,-0.11898           
2535827 ,-0.16570           ,-0.11760           ,-0.09570           ,-0.11450           
2535828 ,-0.15073           ,-0.10507           ,-0.08698           ,-0.09870           
2535829 ,-0.13667           ,-0.08987           ,-0.07300           ,-0.08610           
2535830 ,-0.13030           ,-0.08243           ,-0.06610           ,-0.08727           
2535831 ,-0.13305           ,-0.08445           ,-0.07322           ,-0.09882           
2535832 ,-0.14415           ,-0.09435           ,-0.08925           ,-0.11375           
2535833 ,-0.15758           ,-0.10610           ,-0.10033           ,-0.12490           
2535834 ,-0.15785           ,-0.10875           ,-0.10268           ,-0.12512           
2535835 ,-0.14382           ,-0.10050           ,-0.09508           ,-0.11268           
2535836 ,-0.12880           ,-0.08730           ,-0.08227           ,-0.10070           
2535837 ,-0.12145           ,-0.07665           ,-0.07738           ,-0.10187           
2535838 ,-0.12438           ,-0.07527           ,-0.08803           ,-0.11478           
2535839 ,-0.13793           ,-0.08705           ,-0.10785           ,-0.13135           
2535840 ,-0.15732           ,-0.10428           ,-0.12157           ,-0.14050           
2535841 ,-0.16675           ,-0.11062           ,-0.12622           ,-0.13377           
2535842 ,-0.15908           ,-0.10278           ,-0.12130           ,-0.11297           
2535843 ,-0.14520           ,-0.08813           ,-0.11030           ,-0.09523           
2535844 ,-0.13732           ,-0.07820           ,-0.10500           ,-0.09197           
2535845 ,-0.13950           ,-0.08103           ,-0.11255           ,-0.09865           
2535846 ,-0.15173           ,-0.09813           ,-0.12800           ,-0.10992           
2535847 ,-0.16918           ,-0.11807           ,-0.13872           ,-0.11867           
2535848 ,-0.17920           ,-0.12498           ,-0.14268           ,-0.11640           
2535849 ,-0.17163           ,-0.11420           ,-0.13903           ,-0.10295           
2535850 ,-0.15508           ,-0.09680           ,-0.12908           ,-0.09145           
2535851 ,-0.14218           ,-0.08480           ,-0.12412           ,-0.09108           
2535852 ,-0.13732           ,-0.08395           ,-0.13222           ,-0.09932           
2535853 ,-0.14163           ,-0.09473           ,-0.14905           ,-0.10950           
2535854 ,-0.15163           ,-0.10797           ,-0.16047           ,-0.11812           
2535855 ,-0.16008           ,-0.10983           ,-0.16502           ,-0.11888           
2535856 ,-0.15795           ,-0.09915           ,-0.16205           ,-0.10860           
2535857 ,-0.15125           ,-0.08545           ,-0.15140           ,-0.09582           
2535858 ,-0.14955           ,-0.07582           ,-0.14330           ,-0.09213           
2535859 ,-0.15478           ,-0.07317           ,-0.14640           ,-0.09930           
2535860 ,-0.16838           ,-0.08060           ,-0.15755           ,-0.10960           
2535861 ,-0.18635           ,-0.09213           ,-0.16370           ,-0.11728           
2535862 ,-0.19958           ,-0.09608           ,-0.16320           ,-0.11743           
2535863 ,-0.19272           ,-0.09097           ,-0.15630           ,-0.10863           
2535864 ,-0.17088           ,-0.08130           ,-0.14287           ,-0.09960           
2535865 ,-0.15063           ,-0.07238           ,-0.13340           ,-0.10047           
2535866 ,-0.14113           ,-0.07125           ,-0.13548           ,-0.11302           
2535867 ,-0.14418           ,-0.08385           ,-0.14610           ,-0.13072           
2535868 ,-0.15563           ,-0.10185           ,-0.15227           ,-0.14698           
2535869 ,-0.17070           ,-0.10947           ,-0.15170           ,-0.15242           
2535870 ,-0.17778           ,-0.10315           ,-0.14465           ,-0.14453           
2535871 ,-0.17293           ,-0.08937           ,-0.13045           ,-0.13227           
2535872 ,-0.16492           ,-0.07817           ,-0.11810           ,-0.12860           
2535873 ,-0.16042           ,-0.07703           ,-0.11685           ,-0.13740           
2535874 ,-0.16252           ,-0.08995           ,-0.12598           ,-0.15027           
2535875 ,-0.16923           ,-0.10810           ,-0.13253           ,-0.16105           
2535876 ,-0.17600           ,-0.11695           ,-0.13503           ,-0.16273           
2535877 ,-0.17420           ,-0.11395           ,-0.13353           ,-0.15475           
2535878 ,-0.16137           ,-0.10308           ,-0.12555           ,-0.14405           
2535879 ,-0.14895           ,-0.09382           ,-0.11817           ,-0.13803           
2535880 ,-0.14603           ,-0.09297           ,-0.12125           ,-0.13940           
2535881 ,-0.15263           ,-0.10552           ,-0.13440           ,-0.14368           
2535882 ,-0.16490           ,-0.12083           ,-0.14420           ,-0.14800           
2535883 ,-0.17683           ,-0.12557           ,-0.14775           ,-0.14935           
2535884 ,-0.18043           ,-0.11857           ,-0.14510           ,-0.14408           
2535885 ,-0.17070           ,-0.10647           ,-0.13540           ,-0.13488           
2535886 ,-0.15758           ,-0.09420           ,-0.12665           ,-0.12933           
2535887 ,-0.15203           ,-0.08768           ,-0.12910           ,-0.13312           
2535888 ,-0.15397           ,-0.09270           ,-0.14282           ,-0.14232           
2535889 ,-0.16180           ,-0.10280           ,-0.15558           ,-0.14992           
2535890 ,-0.17097           ,-0.10540           ,-0.16370           ,-0.15070           
2535891 ,-0.17697           ,-0.09942           ,-0.16850           ,-0.14218           
2535892 ,-0.17140           ,-0.08930           ,-0.16838           ,-0.13130           
2535893 ,-0.16205           ,-0.07867           ,-0.16607           ,-0.12560           
2535894 ,-0.15928           ,-0.07405           ,-0.16892           ,-0.12845           
2535895 ,-0.16263           ,-0.08348           ,-0.17805           ,-0.13408           
2535896 ,-0.16778           ,-0.09758           ,-0.18310           ,-0.13822           
2535897 ,-0.17175           ,-0.10247           ,-0.18325           ,-0.13627           
2535898 ,-0.17438           ,-0.09782           ,-0.17843           ,-0.12662           
2535899 ,-0.16965           ,-0.09108           ,-0.17042           ,-0.11483           
2535900 ,-0.16165           ,-0.08558           ,-0.16613           ,-0.10757           
2535901 ,-0.15870           ,-0.08505           ,-0.17163           ,-0.10850           
2535902 ,-0.16142           ,-0.09295           ,-0.18550           ,-0.11307           
2535903 ,-0.16463           ,-0.10278           ,-0.19527           ,-0.11545           
2535904 ,-0.16757           ,-0.10305           ,-0.19640           ,-0.11200           
2535905 ,-0.17068           ,-0.09410           ,-0.18962           ,-0.10287           
2535906 ,-0.16895           ,-0.08367           ,-0.17800           ,-0.09482           
2535907 ,-0.16213           ,-0.07488           ,-0.16897           ,-0.09190           
2535908 ,-0.15778           ,-0.07062           ,-0.16835           ,-0.09620           
2535909 ,-0.15970           ,-0.07817           ,-0.17638           ,-0.10290           
2535910 ,-0.16423           ,-0.09137           ,-0.18075           ,-0.10770           
2535911 ,-0.16763           ,-0.09785           ,-0.17933           ,-0.10768           
2535912 ,-0.16933           ,-0.09587           ,-0.17133           ,-0.10170           
2535913 ,-0.16797           ,-0.09190           ,-0.15797           ,-0.09440           
2535914 ,-0.16258           ,-0.09030           ,-0.14605           ,-0.09200           
2535915 ,-0.16042           ,-0.09210           ,-0.14205           ,-0.09885           
2535916 ,-0.16378           ,-0.10220           ,-0.14713           ,-0.11290           
2535917 ,-0.16763           ,-0.11397           ,-0.14937           ,-0.12705           
2535918 ,-0.16940           ,-0.11633           ,-0.14575           ,-0.13422           
2535919 ,-0.17175           ,-0.10890           ,-0.13753           ,-0.13270           
2535920 ,-0.17400           ,-0.10037           ,-0.12565           ,-0.12855           
2535921 ,-0.17070           ,-0.09447           ,-0.11650           ,-0.12850           
2535922 ,-0.16773           ,-0.09063           ,-0.11393           ,-0.13538           
2535923 ,-0.17015           ,-0.09290           ,-0.11735           ,-0.14448           
2535924 ,-0.17202           ,-0.09835           ,-0.11670           ,-0.14998           
2535925 ,-0.17007           ,-0.09900           ,-0.11190           ,-0.14775           
2535926 ,-0.16645           ,-0.09465           ,-0.10415           ,-0.13870           
2535927 ,-0.16535           ,-0.09180           ,-0.09397           ,-0.13022           
2535928 ,-0.16235           ,-0.09392           ,-0.08840           ,-0.12795           
2535929 ,-0.16180           ,-0.09818           ,-0.08998           ,-0.13250           
2535930 ,-0.16652           ,-0.10868           ,-0.09842           ,-0.13920           
2535931 ,-0.17113           ,-0.12117           ,-0.10518           ,-0.14265           
2535932 ,-0.17102           ,-0.12498           ,-0.11000           ,-0.14058           
2535933 ,-0.16723           ,-0.11993           ,-0.11390           ,-0.13295           
2535934 ,-0.16602           ,-0.11497           ,-0.11625           ,-0.12522           
2535935 ,-0.16437           ,-0.11320           ,-0.12075           ,-0.12490           
2535936 ,-0.16315           ,-0.11207           ,-0.12898           ,-0.13193           
2535937 ,-0.16450           ,-0.11775           ,-0.14008           ,-0.14143           
2535938 ,-0.16505           ,-0.12585           ,-0.14472           ,-0.14685           
2535939 ,-0.16152           ,-0.12503           ,-0.14285           ,-0.14540           
2535940 ,-0.15685           ,-0.11423           ,-0.13632           ,-0.13872           
2535941 ,-0.15600           ,-0.10323           ,-0.12722           ,-0.13138           
2535942 ,-0.15553           ,-0.09825           ,-0.12285           ,-0.13153           
2535943 ,-0.15350           ,-0.09613           ,-0.12703           ,-0.13775           
2535944 ,-0.15580           ,-0.09978           ,-0.13560           ,-0.14425           
2535945 ,-0.16018           ,-0.10540           ,-0.13825           ,-0.14458           
2535946 ,-0.16065           ,-0.10350           ,-0.13315           ,-0.13858           
2535947 ,-0.15782           ,-0.09332           ,-0.12283           ,-0.12877           
2535948 ,-0.15668           ,-0.08455           ,-0.11135           ,-0.12025           
2535949 ,-0.15775           ,-0.08177           ,-0.10560           ,-0.12000           
2535950 ,-0.15865           ,-0.08108           ,-0.10792           ,-0.12693           
2535951 ,-0.16240           ,-0.08598           ,-0.11400           ,-0.13488           
2535952 ,-0.16535           ,-0.09325           ,-0.11495           ,-0.13577           
2535953 ,-0.16015           ,-0.09365           ,-0.11170           ,-0.13075           
2535954 ,-0.14942           ,-0.08622           ,-0.10768           ,-0.12200           
2535955 ,-0.14108           ,-0.08005           ,-0.10223           ,-0.11490           
2535956 ,-0.13908           ,-0.07970           ,-0.10068           ,-0.11578           
2535957 ,-0.13585           ,-0.08317           ,-0.10575           ,-0.12605           
2535958 ,-0.13075           ,-0.09235           ,-0.11388           ,-0.13872           
2535959 ,-0.12400           ,-0.10163           ,-0.11623           ,-0.14385           
2535960 ,-0.11395           ,-0.10230           ,-0.11173           ,-0.14043           
2535961 ,-0.10375           ,-0.09418           ,-0.10357           ,-0.13108           
2535962 ,-0.09878           ,-0.08472           ,-0.09697           ,-0.12388           
2535963 ,-0.10515           ,-0.07898           ,-0.09965           ,-0.12560           
2535964 ,-0.11538           ,-0.07845           ,-0.11402           ,-0.13590           
2535965 ,-0.12412           ,-0.08568           ,-0.13085           ,-0.14668           
2535966 ,-0.12778           ,-0.09515           ,-0.13743           ,-0.14773           
2535967 ,-0.12305           ,-0.09670           ,-0.13525           ,-0.13927           
2535968 ,-0.11383           ,-0.09073           ,-0.12793           ,-0.12550           
2535969 ,-0.11000           ,-0.08750           ,-0.11810           ,-0.11385           
2535970 ,-0.11590           ,-0.08982           ,-0.11552           ,-0.11380           
2535971 ,-0.12407           ,-0.09460           ,-0.12460           ,-0.12670           
2535972 ,-0.12988           ,-0.10340           ,-0.13853           ,-0.14077           
2535973 ,-0.13288           ,-0.11162           ,-0.14548           ,-0.14345           
2535974 ,-0.12912           ,-0.11050           ,-0.14515           ,-0.13700           
2535975 ,-0.11890           ,-0.09952           ,-0.14043           ,-0.12753           
2535976 ,-0.11260           ,-0.09032           ,-0.13367           ,-0.12130           
2535977 ,-0.11875           ,-0.08760           ,-0.13320           ,-0.12448           
2535978 ,-0.13280           ,-0.09087           ,-0.14432           ,-0.13772           
2535979 ,-0.14380           ,-0.10005           ,-0.16102           ,-0.15237           
2535980 ,-0.15223           ,-0.10923           ,-0.17030           ,-0.15573           
2535981 ,-0.15568           ,-0.10915           ,-0.17110           ,-0.14645           
2535982 ,-0.15050           ,-0.10010           ,-0.16647           ,-0.13085           
2535983 ,-0.14330           ,-0.09130           ,-0.15830           ,-0.11830           
2535984 ,-0.14465           ,-0.08977           ,-0.15397           ,-0.11717           
2535985 ,-0.15623           ,-0.09500           ,-0.15908           ,-0.13017           
2535986 ,-0.16875           ,-0.10588           ,-0.17013           ,-0.14735           
2535987 ,-0.17720           ,-0.11435           ,-0.17378           ,-0.15105           
2535988 ,-0.17650           ,-0.11152           ,-0.16880           ,-0.13980           
2535989 ,-0.16773           ,-0.09823           ,-0.15855           ,-0.12235           
2535990 ,-0.16118           ,-0.08537           ,-0.14915           ,-0.10855           
2535991 ,-0.16200           ,-0.08167           ,-0.14823           ,-0.10695           
2535992 ,-0.17135           ,-0.08640           ,-0.15900           ,-0.12195           
2535993 ,-0.17693           ,-0.09932           ,-0.17535           ,-0.14587           
2535994 ,-0.17755           ,-0.11062           ,-0.18310           ,-0.15800           
2535995 ,-0.17320           ,-0.10847           ,-0.17923           ,-0.15258           
2535996 ,-0.16368           ,-0.09445           ,-0.16800           ,-0.13677           
2535997 ,-0.15680           ,-0.08185           ,-0.15468           ,-0.12198           
2535998 ,-0.16028           ,-0.07865           ,-0.14827           ,-0.11920           
2535999 ,-0.17638           ,-0.08490           ,-0.15318           ,-0.13112           
2536000 ,-0.19375           ,-0.10042           ,-0.16530           ,-0.14903           
2536001 ,-0.20593           ,-0.11493           ,-0.17045           ,-0.15510           
2536002 ,-0.20875           ,-0.11617           ,-0.16525           ,-0.14420           
2536003 ,-0.20040           ,-0.10310           ,-0.15298           ,-0.12378           
2536004 ,-0.18838           ,-0.08935           ,-0.14038           ,-0.10623           
2536005 ,-0.18325           ,-0.08415           ,-0.13595           ,-0.10187           
2536006 ,-0.19290           ,-0.08853           ,-0.14475           ,-0.11460           
2536007 ,-0.20850           ,-0.10410           ,-0.16175           ,-0.13608           
2536008 ,-0.21710           ,-0.12023           ,-0.17252           ,-0.14680           
2536009 ,-0.21208           ,-0.12275           ,-0.17138           ,-0.13880           
2536010 ,-0.19763           ,-0.10942           ,-0.16092           ,-0.11983           
2536011 ,-0.18285           ,-0.09465           ,-0.14613           ,-0.10347           
2536012 ,-0.18083           ,-0.08918           ,-0.13860           ,-0.09918           
2536013 ,-0.19670           ,-0.09492           ,-0.14505           ,-0.11002           
2536014 ,-0.21625           ,-0.11323           ,-0.16195           ,-0.13053           
2536015 ,-0.22210           ,-0.13330           ,-0.17370           ,-0.14340           
2536016 ,-0.21537           ,-0.13860           ,-0.17428           ,-0.13943           
2536017 ,-0.20463           ,-0.12567           ,-0.16528           ,-0.12345           
2536018 ,-0.19215           ,-0.10947           ,-0.15118           ,-0.10718           
2536019 ,-0.18440           ,-0.10147           ,-0.14375           ,-0.10158           
2536020 ,-0.18935           ,-0.10297           ,-0.15135           ,-0.11200           
2536021 ,-0.20550           ,-0.11655           ,-0.16942           ,-0.13335           
2536022 ,-0.21480           ,-0.13393           ,-0.18293           ,-0.14725           
2536023 ,-0.21195           ,-0.13913           ,-0.18550           ,-0.14190           
2536024 ,-0.19953           ,-0.12650           ,-0.17820           ,-0.12370           
2536025 ,-0.18378           ,-0.10990           ,-0.16563           ,-0.10602           
2536026 ,-0.17455           ,-0.10200           ,-0.15780           ,-0.09945           
2536027 ,-0.18020           ,-0.10335           ,-0.16305           ,-0.11000           
2536028 ,-0.19615           ,-0.11660           ,-0.17888           ,-0.13348           
2536029 ,-0.20317           ,-0.13440           ,-0.19035           ,-0.15323           
2536030 ,-0.19603           ,-0.14025           ,-0.19045           ,-0.15242           
2536031 ,-0.18557           ,-0.12688           ,-0.17888           ,-0.13488           
2536032 ,-0.17180           ,-0.10805           ,-0.16158           ,-0.11615           
2536033 ,-0.15258           ,-0.09665           ,-0.15025           ,-0.10935           
2536034 ,-0.14680           ,-0.09632           ,-0.15342           ,-0.12005           
2536035 ,-0.16805           ,-0.10955           ,-0.16735           ,-0.14332           
2536036 ,-0.19033           ,-0.12917           ,-0.17980           ,-0.16263           
2536037 ,-0.19155           ,-0.13867           ,-0.18348           ,-0.16083           
2536038 ,-0.17705           ,-0.12850           ,-0.17543           ,-0.14108           
2536039 ,-0.16252           ,-0.11110           ,-0.15923           ,-0.11955           
2536040 ,-0.15873           ,-0.10063           ,-0.14685           ,-0.10940           
2536041 ,-0.16740           ,-0.10178           ,-0.14655           ,-0.11762           
2536042 ,-0.17845           ,-0.11745           ,-0.15592           ,-0.13853           
2536043 ,-0.18402           ,-0.13948           ,-0.16335           ,-0.15810           
2536044 ,-0.17565           ,-0.14875           ,-0.16242           ,-0.15750           
2536045 ,-0.14937           ,-0.13738           ,-0.14942           ,-0.13760           
2536046 ,-0.11705           ,-0.11895           ,-0.12640           ,-0.11362           
2536047 ,-0.09735           ,-0.10633           ,-0.10595           ,-0.10078           
2536048 ,-0.10368           ,-0.10357           ,-0.09723           ,-0.10565           
2536049 ,-0.12965           ,-0.11447           ,-0.09990           ,-0.12522           
2536050 ,-0.15580           ,-0.13403           ,-0.10080           ,-0.14625           
2536051 ,-0.16383           ,-0.14440           ,-0.08968           ,-0.14970           
2536052 ,-0.15613           ,-0.13280           ,-0.06270           ,-0.13320           
2536053 ,-0.14543           ,-0.11135           ,-0.03250           ,-0.11243           
2536054 ,-0.14687           ,-0.09525           ,-0.01955           ,-0.10210           
2536055 ,-0.16788           ,-0.08982           ,-0.03153           ,-0.11020           
2536056 ,-0.19430           ,-0.09882           ,-0.06080           ,-0.13198           
2536057 ,-0.21405           ,-0.11665           ,-0.08835           ,-0.15465           
2536058 ,-0.21823           ,-0.12615           ,-0.10685           ,-0.16058           
2536059 ,-0.20705           ,-0.11510           ,-0.10868           ,-0.14698           
2536060 ,-0.18480           ,-0.09410           ,-0.09453           ,-0.12655           
2536061 ,-0.16125           ,-0.07840           ,-0.08010           ,-0.11338           
2536062 ,-0.14687           ,-0.07505           ,-0.07788           ,-0.11752           
2536063 ,-0.15442           ,-0.08718           ,-0.08987           ,-0.13780           
2536064 ,-0.18423           ,-0.10715           ,-0.10583           ,-0.16218           
2536065 ,-0.20698           ,-0.11983           ,-0.11912           ,-0.16883           
2536066 ,-0.20465           ,-0.11075           ,-0.12010           ,-0.15253           
2536067 ,-0.18728           ,-0.09003           ,-0.10925           ,-0.12912           
2536068 ,-0.17142           ,-0.07512           ,-0.10052           ,-0.11502           
