AstroVIEW X
Type, Original
Time, 01/01/2002 01:24:35 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6040
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2250677 ,-0.01250           ,-0.01522           ,-0.00940           ,-0.02090           
2250678 ,-0.01412           ,-0.01600           ,-0.01115           ,-0.01913           
2250679 ,-0.01660           ,-0.01258           ,-0.01405           ,-0.01637           
2250680 ,-0.01610           ,-0.01185           ,-0.01575           ,-0.01760           
2250681 ,-0.01250           ,-0.01070           ,-0.01153           ,-0.01440           
2250682 ,-0.00995           ,-0.00720           ,-0.00807           ,-0.01305           
2250683 ,-0.01217           ,-0.01080           ,-0.00905           ,-0.01660           
2250684 ,-0.01412           ,-0.01632           ,-0.00988           ,-0.02195           
2250685 ,-0.01435           ,-0.01615           ,-0.01105           ,-0.01935           
2250686 ,-0.01717           ,-0.01235           ,-0.01385           ,-0.01613           
2250687 ,-0.01895           ,-0.01248           ,-0.01635           ,-0.01815           
2250688 ,-0.01462           ,-0.01067           ,-0.01205           ,-0.01517           
2250689 ,-0.00967           ,-0.00553           ,-0.00753           ,-0.01330           
2250690 ,-0.01260           ,-0.00993           ,-0.00953           ,-0.01727           
2250691 ,-0.01412           ,-0.01598           ,-0.01105           ,-0.02340           
2250692 ,-0.01248           ,-0.01558           ,-0.01105           ,-0.01982           
2250693 ,-0.01460           ,-0.01148           ,-0.01320           ,-0.01558           
2250694 ,-0.02010           ,-0.01290           ,-0.01665           ,-0.01843           
2250695 ,-0.01580           ,-0.01143           ,-0.01227           ,-0.01615           
2250696 ,-0.00903           ,-0.00548           ,-0.00688           ,-0.01272           
2250697 ,-0.01230           ,-0.01005           ,-0.00990           ,-0.01570           
2250698 ,-0.01475           ,-0.01648           ,-0.01205           ,-0.02285           
2250699 ,-0.01190           ,-0.01545           ,-0.01117           ,-0.01922           
2250700 ,-0.01327           ,-0.01100           ,-0.01267           ,-0.01477           
2250701 ,-0.02132           ,-0.01382           ,-0.01687           ,-0.01777           
2250702 ,-0.01848           ,-0.01275           ,-0.01370           ,-0.01580           
2250703 ,-0.00980           ,-0.00543           ,-0.00698           ,-0.01120           
2250704 ,-0.01250           ,-0.00925           ,-0.00898           ,-0.01455           
2250705 ,-0.01603           ,-0.01675           ,-0.01253           ,-0.02303           
2250706 ,-0.01258           ,-0.01488           ,-0.01200           ,-0.01927           
2250707 ,-0.01212           ,-0.00990           ,-0.01250           ,-0.01400           
2250708 ,-0.02190           ,-0.01360           ,-0.01687           ,-0.01750           
2250709 ,-0.02043           ,-0.01348           ,-0.01500           ,-0.01700           
2250710 ,-0.01048           ,-0.00500           ,-0.00745           ,-0.01158           
2250711 ,-0.01262           ,-0.00815           ,-0.00843           ,-0.01465           
2250712 ,-0.01748           ,-0.01710           ,-0.01317           ,-0.02415           
2250713 ,-0.01377           ,-0.01580           ,-0.01300           ,-0.02080           
2250714 ,-0.01148           ,-0.00907           ,-0.01270           ,-0.01472           
2250715 ,-0.02155           ,-0.01300           ,-0.01700           ,-0.01775           
2250716 ,-0.02177           ,-0.01453           ,-0.01663           ,-0.01865           
2250717 ,-0.01075           ,-0.00555           ,-0.00848           ,-0.01262           
2250718 ,-0.01098           ,-0.00767           ,-0.00790           ,-0.01430           
2250719 ,-0.01750           ,-0.01813           ,-0.01388           ,-0.02448           
2250720 ,-0.01467           ,-0.01787           ,-0.01500           ,-0.02210           
2250721 ,-0.01020           ,-0.00965           ,-0.01348           ,-0.01488           
2250722 ,-0.02008           ,-0.01300           ,-0.01682           ,-0.01727           
2250723 ,-0.02345           ,-0.01548           ,-0.01722           ,-0.01972           
2250724 ,-0.01220           ,-0.00643           ,-0.00903           ,-0.01308           
2250725 ,-0.01040           ,-0.00693           ,-0.00675           ,-0.01358           
2250726 ,-0.01877           ,-0.01875           ,-0.01360           ,-0.02435           
2250727 ,-0.01672           ,-0.01970           ,-0.01585           ,-0.02355           
2250728 ,-0.01000           ,-0.01017           ,-0.01340           ,-0.01577           
2250729 ,-0.01965           ,-0.01193           ,-0.01585           ,-0.01710           
2250730 ,-0.02648           ,-0.01680           ,-0.01745           ,-0.02067           
2250731 ,-0.01543           ,-0.00877           ,-0.00980           ,-0.01430           
2250732 ,-0.01055           ,-0.00765           ,-0.00662           ,-0.01300           
2250733 ,-0.01808           ,-0.01867           ,-0.01315           ,-0.02372           
2250734 ,-0.01685           ,-0.02067           ,-0.01660           ,-0.02475           
2250735 ,-0.00895           ,-0.01030           ,-0.01348           ,-0.01563           
2250736 ,-0.01672           ,-0.01080           ,-0.01498           ,-0.01640           
2250737 ,-0.02660           ,-0.01700           ,-0.01808           ,-0.02110           
2250738 ,-0.01713           ,-0.01038           ,-0.01095           ,-0.01525           
2250739 ,-0.01027           ,-0.00707           ,-0.00588           ,-0.01220           
2250740 ,-0.01795           ,-0.01755           ,-0.01232           ,-0.02225           
2250741 ,-0.01845           ,-0.02053           ,-0.01750           ,-0.02550           
2250742 ,-0.00960           ,-0.01017           ,-0.01408           ,-0.01603           
2250743 ,-0.01505           ,-0.00898           ,-0.01403           ,-0.01577           
2250744 ,-0.02665           ,-0.01620           ,-0.01817           ,-0.02103           
2250745 ,-0.01960           ,-0.01085           ,-0.01355           ,-0.01685           
2250746 ,-0.01035           ,-0.00625           ,-0.00657           ,-0.01210           
2250747 ,-0.01690           ,-0.01595           ,-0.01148           ,-0.02150           
2250748 ,-0.01970           ,-0.02148           ,-0.01858           ,-0.02695           
2250749 ,-0.01038           ,-0.01122           ,-0.01545           ,-0.01758           
2250750 ,-0.01255           ,-0.00838           ,-0.01298           ,-0.01565           
2250751 ,-0.02603           ,-0.01600           ,-0.01753           ,-0.02113           
2250752 ,-0.02245           ,-0.01267           ,-0.01515           ,-0.01843           
2250753 ,-0.01138           ,-0.00670           ,-0.00710           ,-0.01267           
2250754 ,-0.01560           ,-0.01495           ,-0.01017           ,-0.01998           
2250755 ,-0.02065           ,-0.02237           ,-0.01943           ,-0.02687           
2250756 ,-0.01200           ,-0.01298           ,-0.01750           ,-0.01900           
2250757 ,-0.01082           ,-0.00780           ,-0.01325           ,-0.01527           
2250758 ,-0.02413           ,-0.01525           ,-0.01700           ,-0.02050           
2250759 ,-0.02430           ,-0.01377           ,-0.01625           ,-0.01995           
2250760 ,-0.01282           ,-0.00765           ,-0.00805           ,-0.01348           
2250761 ,-0.01415           ,-0.01395           ,-0.00895           ,-0.01915           
2250762 ,-0.02122           ,-0.02248           ,-0.01958           ,-0.02720           
2250763 ,-0.01362           ,-0.01475           ,-0.01925           ,-0.02063           
2250764 ,-0.01008           ,-0.00820           ,-0.01365           ,-0.01477           
2250765 ,-0.02222           ,-0.01453           ,-0.01610           ,-0.01925           
2250766 ,-0.02577           ,-0.01532           ,-0.01670           ,-0.01993           
2250767 ,-0.01450           ,-0.00940           ,-0.00883           ,-0.01408           
2250768 ,-0.01370           ,-0.01353           ,-0.00850           ,-0.01772           
2250769 ,-0.02087           ,-0.02208           ,-0.01895           ,-0.02695           
2250770 ,-0.01482           ,-0.01593           ,-0.02005           ,-0.02195           
2250771 ,-0.01005           ,-0.00812           ,-0.01285           ,-0.01570           
2250772 ,-0.02065           ,-0.01372           ,-0.01432           ,-0.01935           
2250773 ,-0.02658           ,-0.01570           ,-0.01627           ,-0.02117           
2250774 ,-0.01582           ,-0.01035           ,-0.00945           ,-0.01580           
2250775 ,-0.01245           ,-0.01310           ,-0.00798           ,-0.01760           
2250776 ,-0.01965           ,-0.02168           ,-0.01810           ,-0.02660           
2250777 ,-0.01498           ,-0.01690           ,-0.02108           ,-0.02368           
2250778 ,-0.00875           ,-0.00888           ,-0.01353           ,-0.01605           
2250779 ,-0.01753           ,-0.01260           ,-0.01438           ,-0.01860           
2250780 ,-0.02625           ,-0.01632           ,-0.01810           ,-0.02153           
2250781 ,-0.01693           ,-0.01222           ,-0.01212           ,-0.01708           
2250782 ,-0.01167           ,-0.01290           ,-0.00820           ,-0.01710           
2250783 ,-0.01887           ,-0.02085           ,-0.01708           ,-0.02600           
2250784 ,-0.01710           ,-0.01798           ,-0.02130           ,-0.02432           
2250785 ,-0.00953           ,-0.00938           ,-0.01382           ,-0.01660           
2250786 ,-0.01650           ,-0.01165           ,-0.01315           ,-0.01808           
2250787 ,-0.02748           ,-0.01670           ,-0.01815           ,-0.02168           
2250788 ,-0.02098           ,-0.01390           ,-0.01375           ,-0.01863           
2250789 ,-0.01362           ,-0.01290           ,-0.00827           ,-0.01725           
2250790 ,-0.01903           ,-0.01948           ,-0.01603           ,-0.02560           
2250791 ,-0.01917           ,-0.01837           ,-0.02205           ,-0.02537           
2250792 ,-0.01143           ,-0.00972           ,-0.01493           ,-0.01758           
2250793 ,-0.01587           ,-0.01035           ,-0.01212           ,-0.01720           
2250794 ,-0.02780           ,-0.01555           ,-0.01725           ,-0.02140           
2250795 ,-0.02390           ,-0.01450           ,-0.01443           ,-0.02010           
2250796 ,-0.01503           ,-0.01255           ,-0.00825           ,-0.01775           
2250797 ,-0.01810           ,-0.01790           ,-0.01517           ,-0.02518           
2250798 ,-0.01987           ,-0.01843           ,-0.02337           ,-0.02572           
2250799 ,-0.01238           ,-0.01032           ,-0.01655           ,-0.01865           
2250800 ,-0.01403           ,-0.00965           ,-0.01208           ,-0.01627           
2250801 ,-0.02568           ,-0.01470           ,-0.01675           ,-0.02048           
2250802 ,-0.02408           ,-0.01550           ,-0.01493           ,-0.02027           
2250803 ,-0.01488           ,-0.01365           ,-0.00865           ,-0.01787           
2250804 ,-0.01665           ,-0.01758           ,-0.01432           ,-0.02445           
2250805 ,-0.01972           ,-0.01843           ,-0.02335           ,-0.02615           
2250806 ,-0.01290           ,-0.01150           ,-0.01775           ,-0.02025           
2250807 ,-0.01312           ,-0.00982           ,-0.01205           ,-0.01643           
2250808 ,-0.02408           ,-0.01477           ,-0.01605           ,-0.02077           
2250809 ,-0.02608           ,-0.01720           ,-0.01550           ,-0.02177           
2250810 ,-0.01665           ,-0.01515           ,-0.00967           ,-0.01880           
2250811 ,-0.01582           ,-0.01727           ,-0.01385           ,-0.02372           
2250812 ,-0.01965           ,-0.01895           ,-0.02313           ,-0.02600           
2250813 ,-0.01380           ,-0.01367           ,-0.01840           ,-0.02175           
2250814 ,-0.01238           ,-0.01100           ,-0.01200           ,-0.01727           
2250815 ,-0.02245           ,-0.01532           ,-0.01505           ,-0.02125           
2250816 ,-0.02700           ,-0.01822           ,-0.01565           ,-0.02287           
2250817 ,-0.01853           ,-0.01645           ,-0.01088           ,-0.02040           
2250818 ,-0.01532           ,-0.01682           ,-0.01420           ,-0.02380           
2250819 ,-0.01927           ,-0.01845           ,-0.02282           ,-0.02627           
2250820 ,-0.01500           ,-0.01408           ,-0.01915           ,-0.02308           
2250821 ,-0.01232           ,-0.01062           ,-0.01208           ,-0.01790           
2250822 ,-0.02103           ,-0.01350           ,-0.01408           ,-0.02043           
2250823 ,-0.02708           ,-0.01787           ,-0.01525           ,-0.02248           
2250824 ,-0.02063           ,-0.01748           ,-0.01138           ,-0.02055           
2250825 ,-0.01617           ,-0.01703           ,-0.01312           ,-0.02292           
2250826 ,-0.01975           ,-0.01813           ,-0.02082           ,-0.02503           
2250827 ,-0.01685           ,-0.01495           ,-0.01890           ,-0.02287           
2250828 ,-0.01335           ,-0.01153           ,-0.01217           ,-0.01825           
2250829 ,-0.01960           ,-0.01340           ,-0.01382           ,-0.02048           
2250830 ,-0.02690           ,-0.01855           ,-0.01620           ,-0.02240           
2250831 ,-0.02248           ,-0.01930           ,-0.01365           ,-0.02185           
2250832 ,-0.01725           ,-0.01820           ,-0.01503           ,-0.02377           
2250833 ,-0.01965           ,-0.01810           ,-0.02185           ,-0.02513           
2250834 ,-0.01830           ,-0.01553           ,-0.02037           ,-0.02398           
2250835 ,-0.01525           ,-0.01250           ,-0.01415           ,-0.01990           
2250836 ,-0.01948           ,-0.01272           ,-0.01445           ,-0.02093           
2250837 ,-0.02672           ,-0.01765           ,-0.01593           ,-0.02240           
2250838 ,-0.02510           ,-0.01977           ,-0.01460           ,-0.02245           
2250839 ,-0.01953           ,-0.01817           ,-0.01560           ,-0.02400           
2250840 ,-0.01910           ,-0.01687           ,-0.02110           ,-0.02430           
2250841 ,-0.01822           ,-0.01513           ,-0.01990           ,-0.02308           
2250842 ,-0.01590           ,-0.01290           ,-0.01472           ,-0.01963           
2250843 ,-0.01835           ,-0.01210           ,-0.01393           ,-0.01982           
2250844 ,-0.02500           ,-0.01655           ,-0.01495           ,-0.02103           
2250845 ,-0.02585           ,-0.01995           ,-0.01453           ,-0.02208           
2250846 ,-0.02082           ,-0.01848           ,-0.01580           ,-0.02420           
2250847 ,-0.01863           ,-0.01545           ,-0.01995           ,-0.02368           
2250848 ,-0.01775           ,-0.01430           ,-0.01893           ,-0.02250           
2250849 ,-0.01610           ,-0.01322           ,-0.01508           ,-0.02035           
2250850 ,-0.01743           ,-0.01240           ,-0.01385           ,-0.02027           
2250851 ,-0.02248           ,-0.01615           ,-0.01403           ,-0.02093           
2250852 ,-0.02592           ,-0.02032           ,-0.01453           ,-0.02280           
2250853 ,-0.02210           ,-0.02005           ,-0.01682           ,-0.02553           
2250854 ,-0.01798           ,-0.01575           ,-0.01998           ,-0.02403           
2250855 ,-0.01717           ,-0.01358           ,-0.01813           ,-0.02230           
2250856 ,-0.01725           ,-0.01388           ,-0.01553           ,-0.02122           
2250857 ,-0.01832           ,-0.01293           ,-0.01460           ,-0.02148           
2250858 ,-0.02137           ,-0.01510           ,-0.01355           ,-0.02060           
2250859 ,-0.02605           ,-0.01990           ,-0.01458           ,-0.02230           
2250860 ,-0.02380           ,-0.02172           ,-0.01777           ,-0.02685           
2250861 ,-0.01848           ,-0.01660           ,-0.01985           ,-0.02505           
2250862 ,-0.01632           ,-0.01353           ,-0.01708           ,-0.02248           
2250863 ,-0.01800           ,-0.01472           ,-0.01565           ,-0.02205           
2250864 ,-0.01943           ,-0.01380           ,-0.01525           ,-0.02275           
2250865 ,-0.02090           ,-0.01467           ,-0.01300           ,-0.02067           
2250866 ,-0.02558           ,-0.01935           ,-0.01393           ,-0.02208           
2250867 ,-0.02558           ,-0.02268           ,-0.01910           ,-0.02792           
2250868 ,-0.01917           ,-0.01743           ,-0.02113           ,-0.02613           
2250869 ,-0.01517           ,-0.01258           ,-0.01700           ,-0.02163           
2250870 ,-0.01843           ,-0.01493           ,-0.01672           ,-0.02187           
2250871 ,-0.02008           ,-0.01505           ,-0.01730           ,-0.02355           
2250872 ,-0.01993           ,-0.01472           ,-0.01415           ,-0.02037           
2250873 ,-0.02450           ,-0.01850           ,-0.01458           ,-0.02165           
2250874 ,-0.02823           ,-0.02258           ,-0.02127           ,-0.02847           
2250875 ,-0.02175           ,-0.01710           ,-0.02322           ,-0.02750           
2250876 ,-0.01500           ,-0.01090           ,-0.01745           ,-0.02192           
2250877 ,-0.01845           ,-0.01358           ,-0.01670           ,-0.02153           
2250878 ,-0.02085           ,-0.01493           ,-0.01830           ,-0.02427           
2250879 ,-0.01855           ,-0.01390           ,-0.01445           ,-0.02058           
2250880 ,-0.02170           ,-0.01703           ,-0.01377           ,-0.02058           
2250881 ,-0.02932           ,-0.02342           ,-0.02182           ,-0.02818           
2250882 ,-0.02453           ,-0.01895           ,-0.02477           ,-0.02845           
2250883 ,-0.01535           ,-0.01103           ,-0.01787           ,-0.02125           
2250884 ,-0.01782           ,-0.01325           ,-0.01663           ,-0.02025           
2250885 ,-0.02153           ,-0.01643           ,-0.01913           ,-0.02503           
2250886 ,-0.01867           ,-0.01513           ,-0.01455           ,-0.02077           
2250887 ,-0.02027           ,-0.01715           ,-0.01308           ,-0.01980           
2250888 ,-0.03013           ,-0.02395           ,-0.02130           ,-0.02780           
2250889 ,-0.02658           ,-0.02077           ,-0.02518           ,-0.02977           
2250890 ,-0.01560           ,-0.01177           ,-0.01703           ,-0.02122           
2250891 ,-0.01705           ,-0.01340           ,-0.01550           ,-0.02048           
2250892 ,-0.02258           ,-0.01782           ,-0.01955           ,-0.02637           
2250893 ,-0.01980           ,-0.01658           ,-0.01513           ,-0.02210           
2250894 ,-0.01958           ,-0.01677           ,-0.01250           ,-0.02008           
2250895 ,-0.02997           ,-0.02365           ,-0.02087           ,-0.02785           
2250896 ,-0.02813           ,-0.02187           ,-0.02610           ,-0.03173           
2250897 ,-0.01567           ,-0.01232           ,-0.01740           ,-0.02298           
2250898 ,-0.01543           ,-0.01243           ,-0.01475           ,-0.02067           
2250899 ,-0.02268           ,-0.01825           ,-0.02020           ,-0.02703           
2250900 ,-0.02035           ,-0.01740           ,-0.01648           ,-0.02290           
2250901 ,-0.01767           ,-0.01605           ,-0.01250           ,-0.01955           
2250902 ,-0.02913           ,-0.02310           ,-0.02098           ,-0.02722           
2250903 ,-0.03015           ,-0.02313           ,-0.02768           ,-0.03260           
2250904 ,-0.01722           ,-0.01315           ,-0.01863           ,-0.02392           
2250905 ,-0.01488           ,-0.01188           ,-0.01472           ,-0.02037           
2250906 ,-0.02305           ,-0.01837           ,-0.02113           ,-0.02698           
2250907 ,-0.02117           ,-0.01872           ,-0.01860           ,-0.02415           
2250908 ,-0.01658           ,-0.01648           ,-0.01332           ,-0.01960           
2250909 ,-0.02760           ,-0.02305           ,-0.02140           ,-0.02637           
2250910 ,-0.03237           ,-0.02432           ,-0.02930           ,-0.03310           
2250911 ,-0.01967           ,-0.01432           ,-0.02005           ,-0.02432           
2250912 ,-0.01493           ,-0.01105           ,-0.01393           ,-0.01948           
2250913 ,-0.02403           ,-0.01853           ,-0.02072           ,-0.02635           
2250914 ,-0.02287           ,-0.02005           ,-0.01905           ,-0.02545           
2250915 ,-0.01608           ,-0.01643           ,-0.01308           ,-0.01998           
2250916 ,-0.02563           ,-0.02203           ,-0.02032           ,-0.02572           
2250917 ,-0.03355           ,-0.02495           ,-0.02940           ,-0.03313           
2250918 ,-0.02218           ,-0.01550           ,-0.02108           ,-0.02522           
2250919 ,-0.01548           ,-0.01077           ,-0.01405           ,-0.01880           
2250920 ,-0.02392           ,-0.01777           ,-0.02037           ,-0.02505           
2250921 ,-0.02342           ,-0.02072           ,-0.01970           ,-0.02560           
2250922 ,-0.01593           ,-0.01705           ,-0.01362           ,-0.01987           
2250923 ,-0.02363           ,-0.02148           ,-0.01985           ,-0.02458           
2250924 ,-0.03350           ,-0.02500           ,-0.02947           ,-0.03270           
2250925 ,-0.02375           ,-0.01705           ,-0.02168           ,-0.02582           
2250926 ,-0.01508           ,-0.01085           ,-0.01345           ,-0.01827           
2250927 ,-0.02332           ,-0.01725           ,-0.01953           ,-0.02453           
2250928 ,-0.02453           ,-0.02182           ,-0.02087           ,-0.02648           
2250929 ,-0.01598           ,-0.01782           ,-0.01445           ,-0.02055           
2250930 ,-0.02200           ,-0.02060           ,-0.01948           ,-0.02437           
2250931 ,-0.03350           ,-0.02490           ,-0.02918           ,-0.03327           
2250932 ,-0.02568           ,-0.01805           ,-0.02298           ,-0.02768           
2250933 ,-0.01535           ,-0.01080           ,-0.01362           ,-0.01930           
2250934 ,-0.02232           ,-0.01640           ,-0.01855           ,-0.02477           
2250935 ,-0.02563           ,-0.02235           ,-0.02108           ,-0.02773           
2250936 ,-0.01687           ,-0.01813           ,-0.01527           ,-0.02190           
2250937 ,-0.01993           ,-0.01895           ,-0.01887           ,-0.02422           
2250938 ,-0.03232           ,-0.02363           ,-0.02860           ,-0.03310           
2250939 ,-0.02770           ,-0.01885           ,-0.02422           ,-0.02975           
2250940 ,-0.01698           ,-0.01130           ,-0.01380           ,-0.02060           
2250941 ,-0.02182           ,-0.01530           ,-0.01737           ,-0.02422           
2250942 ,-0.02713           ,-0.02237           ,-0.02160           ,-0.02808           
2250943 ,-0.01865           ,-0.01913           ,-0.01663           ,-0.02253           
2250944 ,-0.01948           ,-0.01895           ,-0.01848           ,-0.02385           
2250945 ,-0.03180           ,-0.02353           ,-0.02798           ,-0.03295           
2250946 ,-0.03118           ,-0.02048           ,-0.02537           ,-0.03113           
2250947 ,-0.01990           ,-0.01212           ,-0.01500           ,-0.02215           
2250948 ,-0.02222           ,-0.01450           ,-0.01660           ,-0.02400           
2250949 ,-0.02792           ,-0.02272           ,-0.02137           ,-0.02868           
2250950 ,-0.02063           ,-0.02108           ,-0.01805           ,-0.02440           
2250951 ,-0.01900           ,-0.01972           ,-0.01877           ,-0.02353           
2250952 ,-0.02927           ,-0.02300           ,-0.02730           ,-0.03150           
2250953 ,-0.03158           ,-0.02195           ,-0.02600           ,-0.03182           
2250954 ,-0.02153           ,-0.01430           ,-0.01645           ,-0.02327           
2250955 ,-0.02192           ,-0.01440           ,-0.01615           ,-0.02315           
2250956 ,-0.02890           ,-0.02232           ,-0.02050           ,-0.02827           
2250957 ,-0.02363           ,-0.02208           ,-0.01865           ,-0.02560           
2250958 ,-0.02115           ,-0.01943           ,-0.01830           ,-0.02387           
2250959 ,-0.02982           ,-0.02165           ,-0.02535           ,-0.03063           
2250960 ,-0.03395           ,-0.02140           ,-0.02510           ,-0.03225           
2250961 ,-0.02440           ,-0.01498           ,-0.01677           ,-0.02460           
2250962 ,-0.02168           ,-0.01372           ,-0.01577           ,-0.02300           
2250963 ,-0.02748           ,-0.02140           ,-0.01972           ,-0.02777           
2250964 ,-0.02403           ,-0.02335           ,-0.01977           ,-0.02660           
2250965 ,-0.02030           ,-0.02022           ,-0.01972           ,-0.02453           
2250966 ,-0.02635           ,-0.02013           ,-0.02482           ,-0.02965           
2250967 ,-0.03218           ,-0.02085           ,-0.02520           ,-0.03210           
2250968 ,-0.02508           ,-0.01575           ,-0.01848           ,-0.02620           
2250969 ,-0.02100           ,-0.01272           ,-0.01603           ,-0.02315           
2250970 ,-0.02575           ,-0.01930           ,-0.01870           ,-0.02737           
2250971 ,-0.02465           ,-0.02358           ,-0.02030           ,-0.02845           
2250972 ,-0.02025           ,-0.02085           ,-0.01998           ,-0.02648           
2250973 ,-0.02410           ,-0.01913           ,-0.02290           ,-0.03023           
2250974 ,-0.03200           ,-0.02080           ,-0.02408           ,-0.03285           
2250975 ,-0.02870           ,-0.01782           ,-0.01982           ,-0.02870           
2250976 ,-0.02382           ,-0.01388           ,-0.01620           ,-0.02470           
2250977 ,-0.02635           ,-0.01890           ,-0.01725           ,-0.02758           
2250978 ,-0.02795           ,-0.02453           ,-0.02055           ,-0.02955           
2250979 ,-0.02410           ,-0.02255           ,-0.02150           ,-0.02865           
2250980 ,-0.02477           ,-0.01905           ,-0.02298           ,-0.03068           
2250981 ,-0.03190           ,-0.02027           ,-0.02340           ,-0.03308           
2250982 ,-0.03142           ,-0.01935           ,-0.02122           ,-0.03040           
2250983 ,-0.02492           ,-0.01475           ,-0.01663           ,-0.02568           
2250984 ,-0.02432           ,-0.01787           ,-0.01580           ,-0.02687           
2250985 ,-0.02632           ,-0.02465           ,-0.02072           ,-0.02927           
2250986 ,-0.02308           ,-0.02375           ,-0.02308           ,-0.02935           
2250987 ,-0.02143           ,-0.01860           ,-0.02310           ,-0.02963           
2250988 ,-0.02763           ,-0.01855           ,-0.02272           ,-0.03142           
2250989 ,-0.03125           ,-0.01955           ,-0.02195           ,-0.03013           
2250990 ,-0.02542           ,-0.01545           ,-0.01827           ,-0.02575           
2250991 ,-0.02270           ,-0.01710           ,-0.01593           ,-0.02535           
2250992 ,-0.02610           ,-0.02445           ,-0.02067           ,-0.02780           
2250993 ,-0.02475           ,-0.02535           ,-0.02477           ,-0.03003           
2250994 ,-0.02218           ,-0.01943           ,-0.02413           ,-0.02968           
2250995 ,-0.02675           ,-0.01827           ,-0.02232           ,-0.03127           
2250996 ,-0.03235           ,-0.02037           ,-0.02232           ,-0.03103           
2250997 ,-0.02698           ,-0.01703           ,-0.01940           ,-0.02740           
2250998 ,-0.02163           ,-0.01648           ,-0.01563           ,-0.02498           
2250999 ,-0.02472           ,-0.02368           ,-0.02013           ,-0.02722           
2251000 ,-0.02492           ,-0.02625           ,-0.02553           ,-0.03085           
2251001 ,-0.02090           ,-0.01955           ,-0.02427           ,-0.02963           
2251002 ,-0.02370           ,-0.01685           ,-0.02135           ,-0.03032           
2251003 ,-0.03158           ,-0.02008           ,-0.02268           ,-0.03108           
2251004 ,-0.02830           ,-0.01763           ,-0.02070           ,-0.02877           
2251005 ,-0.02127           ,-0.01610           ,-0.01530           ,-0.02540           
2251006 ,-0.02442           ,-0.02268           ,-0.01953           ,-0.02732           
2251007 ,-0.02753           ,-0.02692           ,-0.02620           ,-0.03230           
2251008 ,-0.02337           ,-0.02030           ,-0.02430           ,-0.03068           
2251009 ,-0.02413           ,-0.01587           ,-0.02000           ,-0.03023           
2251010 ,-0.03423           ,-0.02005           ,-0.02203           ,-0.03047           
2251011 ,-0.03320           ,-0.01953           ,-0.02132           ,-0.02890           
2251012 ,-0.02395           ,-0.01717           ,-0.01458           ,-0.02415           
2251013 ,-0.02432           ,-0.02292           ,-0.01775           ,-0.02518           
2251014 ,-0.02790           ,-0.02858           ,-0.02618           ,-0.03160           
2251015 ,-0.02320           ,-0.02210           ,-0.02468           ,-0.03070           
2251016 ,-0.02127           ,-0.01580           ,-0.01890           ,-0.02968           
2251017 ,-0.03158           ,-0.01960           ,-0.02130           ,-0.03050           
2251018 ,-0.03347           ,-0.02040           ,-0.02263           ,-0.03047           
2251019 ,-0.02368           ,-0.01730           ,-0.01550           ,-0.02570           
2251020 ,-0.02277           ,-0.02182           ,-0.01725           ,-0.02580           
2251021 ,-0.02792           ,-0.02803           ,-0.02680           ,-0.03203           
2251022 ,-0.02398           ,-0.02222           ,-0.02620           ,-0.03197           
2251023 ,-0.02060           ,-0.01522           ,-0.01965           ,-0.03008           
2251024 ,-0.03025           ,-0.01870           ,-0.02177           ,-0.03080           
2251025 ,-0.03530           ,-0.02077           ,-0.02420           ,-0.03165           
2251026 ,-0.02682           ,-0.01772           ,-0.01717           ,-0.02653           
2251027 ,-0.02398           ,-0.02120           ,-0.01758           ,-0.02510           
2251028 ,-0.02935           ,-0.02795           ,-0.02770           ,-0.03180           
2251029 ,-0.02595           ,-0.02342           ,-0.02855           ,-0.03247           
2251030 ,-0.02067           ,-0.01558           ,-0.02050           ,-0.02992           
2251031 ,-0.02932           ,-0.01890           ,-0.02185           ,-0.03047           
2251032 ,-0.03642           ,-0.02168           ,-0.02460           ,-0.03218           
2251033 ,-0.02873           ,-0.01887           ,-0.01770           ,-0.02690           
2251034 ,-0.02418           ,-0.02053           ,-0.01745           ,-0.02437           
2251035 ,-0.02947           ,-0.02720           ,-0.02760           ,-0.03063           
2251036 ,-0.02687           ,-0.02420           ,-0.02942           ,-0.03237           
2251037 ,-0.02043           ,-0.01593           ,-0.02163           ,-0.02975           
2251038 ,-0.02773           ,-0.01890           ,-0.02215           ,-0.03025           
2251039 ,-0.03687           ,-0.02290           ,-0.02492           ,-0.03265           
2251040 ,-0.03025           ,-0.02137           ,-0.01900           ,-0.02847           
2251041 ,-0.02427           ,-0.02172           ,-0.01790           ,-0.02500           
2251042 ,-0.02880           ,-0.02782           ,-0.02692           ,-0.03100           
2251043 ,-0.02803           ,-0.02530           ,-0.02900           ,-0.03365           
2251044 ,-0.02105           ,-0.01695           ,-0.02100           ,-0.03080           
2251045 ,-0.02668           ,-0.01840           ,-0.02093           ,-0.03003           
2251046 ,-0.03635           ,-0.02260           ,-0.02503           ,-0.03180           
2251047 ,-0.03153           ,-0.02210           ,-0.02140           ,-0.02863           
2251048 ,-0.02460           ,-0.02203           ,-0.02003           ,-0.02482           
2251049 ,-0.02837           ,-0.02687           ,-0.02830           ,-0.03020           
2251050 ,-0.02897           ,-0.02498           ,-0.03047           ,-0.03382           
