AstroVIEW X
Type, Original
Time, 01/01/2002 12:21:47 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6013
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2479330 ,-0.02392           ,-0.02655           ,-0.02450           ,-0.03842           
2479331 ,-0.02135           ,-0.02295           ,-0.01967           ,-0.03420           
2479332 ,-0.03335           ,-0.03313           ,-0.02950           ,-0.04235           
2479333 ,-0.03253           ,-0.03123           ,-0.02790           ,-0.03923           
2479334 ,-0.02670           ,-0.02520           ,-0.02248           ,-0.03258           
2479335 ,-0.03750           ,-0.03573           ,-0.03292           ,-0.04160           
2479336 ,-0.04135           ,-0.04187           ,-0.04292           ,-0.04880           
2479337 ,-0.02372           ,-0.02742           ,-0.02955           ,-0.03605           
2479338 ,-0.01767           ,-0.02090           ,-0.02072           ,-0.02963           
2479339 ,-0.03023           ,-0.03218           ,-0.03070           ,-0.03960           
2479340 ,-0.03053           ,-0.03145           ,-0.03073           ,-0.03858           
2479341 ,-0.02172           ,-0.02335           ,-0.02308           ,-0.03118           
2479342 ,-0.03347           ,-0.03290           ,-0.03197           ,-0.03915           
2479343 ,-0.04275           ,-0.04260           ,-0.04400           ,-0.04965           
2479344 ,-0.02637           ,-0.03008           ,-0.03090           ,-0.03755           
2479345 ,-0.01713           ,-0.02110           ,-0.01872           ,-0.02865           
2479346 ,-0.03105           ,-0.03247           ,-0.02775           ,-0.03835           
2479347 ,-0.03332           ,-0.03337           ,-0.02932           ,-0.04000           
2479348 ,-0.02203           ,-0.02370           ,-0.01998           ,-0.03155           
2479349 ,-0.03203           ,-0.03125           ,-0.02713           ,-0.03763           
2479350 ,-0.04688           ,-0.04357           ,-0.04133           ,-0.05052           
2479351 ,-0.03227           ,-0.03173           ,-0.03025           ,-0.04060           
2479352 ,-0.01782           ,-0.01922           ,-0.01645           ,-0.03047           
2479353 ,-0.03015           ,-0.02970           ,-0.02537           ,-0.04018           
2479354 ,-0.03435           ,-0.03350           ,-0.02900           ,-0.04402           
2479355 ,-0.02163           ,-0.02363           ,-0.01908           ,-0.03400           
2479356 ,-0.02860           ,-0.02920           ,-0.02427           ,-0.03800           
2479357 ,-0.04735           ,-0.04337           ,-0.04018           ,-0.05207           
2479358 ,-0.03597           ,-0.03420           ,-0.03168           ,-0.04425           
2479359 ,-0.01770           ,-0.01882           ,-0.01655           ,-0.03173           
2479360 ,-0.02810           ,-0.02735           ,-0.02530           ,-0.03995           
2479361 ,-0.03587           ,-0.03397           ,-0.03227           ,-0.04647           
2479362 ,-0.02290           ,-0.02465           ,-0.02240           ,-0.03595           
2479363 ,-0.02503           ,-0.02842           ,-0.02482           ,-0.03725           
2479364 ,-0.04513           ,-0.04368           ,-0.04128           ,-0.05295           
2479365 ,-0.03860           ,-0.03818           ,-0.03545           ,-0.04838           
2479366 ,-0.01805           ,-0.02098           ,-0.01760           ,-0.03365           
2479367 ,-0.02580           ,-0.02630           ,-0.02340           ,-0.03897           
2479368 ,-0.03718           ,-0.03463           ,-0.03287           ,-0.04750           
2479369 ,-0.02580           ,-0.02600           ,-0.02415           ,-0.03855           
2479370 ,-0.02425           ,-0.02640           ,-0.02337           ,-0.03700           
2479371 ,-0.04483           ,-0.04197           ,-0.03918           ,-0.05160           
2479372 ,-0.04342           ,-0.03958           ,-0.03695           ,-0.04975           
2479373 ,-0.02270           ,-0.02195           ,-0.01890           ,-0.03392           
2479374 ,-0.02575           ,-0.02492           ,-0.02185           ,-0.03595           
2479375 ,-0.03863           ,-0.03508           ,-0.03358           ,-0.04555           
2479376 ,-0.02882           ,-0.02855           ,-0.02713           ,-0.03837           
2479377 ,-0.02377           ,-0.02645           ,-0.02410           ,-0.03530           
2479378 ,-0.04218           ,-0.04128           ,-0.03845           ,-0.05035           
2479379 ,-0.04688           ,-0.04142           ,-0.03832           ,-0.05215           
2479380 ,-0.02708           ,-0.02418           ,-0.02035           ,-0.03758           
2479381 ,-0.02675           ,-0.02482           ,-0.02065           ,-0.03670           
2479382 ,-0.03997           ,-0.03563           ,-0.03275           ,-0.04795           
2479383 ,-0.03255           ,-0.03163           ,-0.02850           ,-0.04405           
2479384 ,-0.02558           ,-0.02875           ,-0.02418           ,-0.03902           
2479385 ,-0.04078           ,-0.04273           ,-0.03723           ,-0.05100           
2479386 ,-0.04860           ,-0.04560           ,-0.03942           ,-0.05375           
2479387 ,-0.03045           ,-0.02992           ,-0.02342           ,-0.04040           
2479388 ,-0.02610           ,-0.02758           ,-0.02053           ,-0.03602           
2479389 ,-0.03900           ,-0.03785           ,-0.03095           ,-0.04592           
2479390 ,-0.03475           ,-0.03502           ,-0.02850           ,-0.04323           
2479391 ,-0.02722           ,-0.02990           ,-0.02330           ,-0.03773           
2479392 ,-0.03975           ,-0.03985           ,-0.03410           ,-0.04807           
2479393 ,-0.04950           ,-0.04257           ,-0.03735           ,-0.05252           
2479394 ,-0.03418           ,-0.02858           ,-0.02368           ,-0.04105           
2479395 ,-0.02740           ,-0.02480           ,-0.01970           ,-0.03552           
2479396 ,-0.03865           ,-0.03375           ,-0.02900           ,-0.04507           
2479397 ,-0.03663           ,-0.03385           ,-0.02775           ,-0.04368           
2479398 ,-0.02790           ,-0.02958           ,-0.02332           ,-0.03750           
2479399 ,-0.03637           ,-0.03797           ,-0.03270           ,-0.04575           
2479400 ,-0.04628           ,-0.04192           ,-0.03663           ,-0.05147           
2479401 ,-0.03492           ,-0.03040           ,-0.02492           ,-0.04237           
2479402 ,-0.02720           ,-0.02525           ,-0.02008           ,-0.03668           
2479403 ,-0.03485           ,-0.03218           ,-0.02760           ,-0.04470           
2479404 ,-0.03497           ,-0.03327           ,-0.02837           ,-0.04440           
2479405 ,-0.02658           ,-0.03008           ,-0.02565           ,-0.04055           
2479406 ,-0.03300           ,-0.03797           ,-0.03487           ,-0.04805           
2479407 ,-0.04363           ,-0.04192           ,-0.03937           ,-0.05470           
2479408 ,-0.03647           ,-0.03192           ,-0.03023           ,-0.04638           
2479409 ,-0.02840           ,-0.02645           ,-0.02510           ,-0.03990           
2479410 ,-0.03310           ,-0.03168           ,-0.03047           ,-0.04565           
2479411 ,-0.03347           ,-0.03295           ,-0.03092           ,-0.04585           
2479412 ,-0.02637           ,-0.03095           ,-0.02827           ,-0.04402           
2479413 ,-0.03065           ,-0.03797           ,-0.03460           ,-0.05023           
2479414 ,-0.04010           ,-0.04095           ,-0.03720           ,-0.05625           
2479415 ,-0.03695           ,-0.03225           ,-0.02863           ,-0.04805           
2479416 ,-0.03082           ,-0.02785           ,-0.02437           ,-0.04280           
2479417 ,-0.03382           ,-0.03158           ,-0.02890           ,-0.04768           
2479418 ,-0.03425           ,-0.03190           ,-0.02925           ,-0.04628           
2479419 ,-0.02955           ,-0.03035           ,-0.02813           ,-0.04445           
2479420 ,-0.03387           ,-0.03678           ,-0.03482           ,-0.04902           
2479421 ,-0.04035           ,-0.03865           ,-0.03613           ,-0.05473           
2479422 ,-0.03797           ,-0.03103           ,-0.02787           ,-0.04745           
2479423 ,-0.03403           ,-0.02790           ,-0.02460           ,-0.04335           
2479424 ,-0.03618           ,-0.03163           ,-0.02803           ,-0.04655           
2479425 ,-0.03460           ,-0.03108           ,-0.02730           ,-0.04478           
2479426 ,-0.03070           ,-0.03068           ,-0.02722           ,-0.04433           
2479427 ,-0.03500           ,-0.03750           ,-0.03465           ,-0.05142           
2479428 ,-0.03840           ,-0.03850           ,-0.03595           ,-0.05757           
2479429 ,-0.03515           ,-0.03025           ,-0.02760           ,-0.04815           
2479430 ,-0.03485           ,-0.02887           ,-0.02580           ,-0.04287           
2479431 ,-0.03832           ,-0.03297           ,-0.02887           ,-0.04587           
2479432 ,-0.03490           ,-0.03065           ,-0.02625           ,-0.04387           
2479433 ,-0.03190           ,-0.03130           ,-0.02610           ,-0.04405           
2479434 ,-0.03758           ,-0.03980           ,-0.03460           ,-0.05123           
2479435 ,-0.04130           ,-0.04047           ,-0.03532           ,-0.05600           
2479436 ,-0.03725           ,-0.03030           ,-0.02585           ,-0.04680           
2479437 ,-0.03963           ,-0.02845           ,-0.02418           ,-0.04328           
2479438 ,-0.04330           ,-0.03313           ,-0.02850           ,-0.04707           
2479439 ,-0.03702           ,-0.02968           ,-0.02537           ,-0.04242           
2479440 ,-0.03177           ,-0.02913           ,-0.02458           ,-0.04005           
2479441 ,-0.03808           ,-0.03963           ,-0.03435           ,-0.04815           
2479442 ,-0.04173           ,-0.04218           ,-0.03585           ,-0.05402           
2479443 ,-0.03487           ,-0.03160           ,-0.02495           ,-0.04430           
2479444 ,-0.03670           ,-0.02892           ,-0.02242           ,-0.04155           
2479445 ,-0.04247           ,-0.03508           ,-0.02880           ,-0.04820           
2479446 ,-0.03447           ,-0.03027           ,-0.02522           ,-0.04502           
2479447 ,-0.02655           ,-0.02700           ,-0.02260           ,-0.04160           
2479448 ,-0.03350           ,-0.03832           ,-0.03370           ,-0.05045           
2479449 ,-0.03702           ,-0.04268           ,-0.03747           ,-0.05762           
2479450 ,-0.02715           ,-0.03065           ,-0.02655           ,-0.04623           
2479451 ,-0.02863           ,-0.02670           ,-0.02320           ,-0.04092           
2479452 ,-0.03997           ,-0.03513           ,-0.03150           ,-0.04835           
2479453 ,-0.03568           ,-0.03145           ,-0.02813           ,-0.04537           
2479454 ,-0.02845           ,-0.02615           ,-0.02287           ,-0.03873           
2479455 ,-0.03963           ,-0.03740           ,-0.03370           ,-0.04650           
2479456 ,-0.04785           ,-0.04415           ,-0.03937           ,-0.05638           
2479457 ,-0.03923           ,-0.03177           ,-0.02753           ,-0.04600           
2479458 ,-0.03968           ,-0.02603           ,-0.02190           ,-0.04033           
2479459 ,-0.05410           ,-0.03592           ,-0.03123           ,-0.04902           
2479460 ,-0.05038           ,-0.03370           ,-0.02958           ,-0.04855           
2479461 ,-0.03678           ,-0.02655           ,-0.02220           ,-0.03950           
2479462 ,-0.04310           ,-0.03758           ,-0.03190           ,-0.04620           
2479463 ,-0.05120           ,-0.04690           ,-0.04023           ,-0.06028           
2479464 ,-0.04183           ,-0.03455           ,-0.02897           ,-0.05242           
2479465 ,-0.03945           ,-0.02615           ,-0.02182           ,-0.04610           
2479466 ,-0.05702           ,-0.03635           ,-0.03158           ,-0.05595           
2479467 ,-0.05702           ,-0.03578           ,-0.03255           ,-0.05925           
2479468 ,-0.04363           ,-0.02640           ,-0.02455           ,-0.04983           
2479469 ,-0.05183           ,-0.03525           ,-0.03318           ,-0.05512           
2479470 ,-0.06680           ,-0.04760           ,-0.04340           ,-0.07075           
2479471 ,-0.06067           ,-0.03728           ,-0.03335           ,-0.06467           
2479472 ,-0.05490           ,-0.02603           ,-0.02405           ,-0.05638           
2479473 ,-0.07167           ,-0.03615           ,-0.03358           ,-0.06498           
2479474 ,-0.07408           ,-0.03992           ,-0.03678           ,-0.07085           
2479475 ,-0.05715           ,-0.03060           ,-0.02840           ,-0.05948           
2479476 ,-0.05843           ,-0.03628           ,-0.03518           ,-0.06117           
2479477 ,-0.07188           ,-0.04990           ,-0.04765           ,-0.07672           
2479478 ,-0.06448           ,-0.04100           ,-0.03908           ,-0.07327           
2479479 ,-0.05317           ,-0.02730           ,-0.02713           ,-0.06280           
2479480 ,-0.06822           ,-0.03592           ,-0.03425           ,-0.06853           
2479481 ,-0.07543           ,-0.04233           ,-0.03908           ,-0.07593           
2479482 ,-0.05888           ,-0.03415           ,-0.02945           ,-0.06488           
2479483 ,-0.05390           ,-0.03678           ,-0.03187           ,-0.06467           
2479484 ,-0.06560           ,-0.05138           ,-0.04428           ,-0.07987           
2479485 ,-0.06050           ,-0.04505           ,-0.03813           ,-0.07885           
2479486 ,-0.04850           ,-0.02945           ,-0.02487           ,-0.06580           
2479487 ,-0.06195           ,-0.03473           ,-0.03050           ,-0.06833           
2479488 ,-0.07360           ,-0.04242           ,-0.03758           ,-0.07588           
2479489 ,-0.05862           ,-0.03478           ,-0.03018           ,-0.06560           
2479490 ,-0.05105           ,-0.03420           ,-0.03018           ,-0.06183           
2479491 ,-0.06425           ,-0.04845           ,-0.04230           ,-0.07558           
2479492 ,-0.06198           ,-0.04502           ,-0.03925           ,-0.07887           
2479493 ,-0.04688           ,-0.03008           ,-0.02687           ,-0.06777           
2479494 ,-0.05383           ,-0.03292           ,-0.03073           ,-0.06967           
2479495 ,-0.06830           ,-0.04115           ,-0.03980           ,-0.07970           
2479496 ,-0.05940           ,-0.03515           ,-0.03510           ,-0.07238           
2479497 ,-0.05345           ,-0.03303           ,-0.03400           ,-0.06788           
2479498 ,-0.06990           ,-0.04647           ,-0.04530           ,-0.07982           
2479499 ,-0.07505           ,-0.04585           ,-0.04597           ,-0.08445           
2479500 ,-0.06357           ,-0.03195           ,-0.03437           ,-0.07258           
2479501 ,-0.06783           ,-0.03313           ,-0.03515           ,-0.07125           
2479502 ,-0.08377           ,-0.04192           ,-0.04310           ,-0.07837           
2479503 ,-0.07887           ,-0.03800           ,-0.04047           ,-0.06972           
2479504 ,-0.06780           ,-0.03458           ,-0.03840           ,-0.06055           
2479505 ,-0.07298           ,-0.04618           ,-0.04802           ,-0.06835           
2479506 ,-0.07145           ,-0.04750           ,-0.05085           ,-0.07470           
2479507 ,-0.05783           ,-0.03405           ,-0.04070           ,-0.06665           
2479508 ,-0.06228           ,-0.03225           ,-0.03952           ,-0.06922           
2479509 ,-0.08227           ,-0.04150           ,-0.04670           ,-0.08377           
2479510 ,-0.08377           ,-0.04115           ,-0.04578           ,-0.08355           
2479511 ,-0.07293           ,-0.03818           ,-0.04245           ,-0.07855           
2479512 ,-0.07660           ,-0.04833           ,-0.04840           ,-0.08520           
2479513 ,-0.07880           ,-0.05142           ,-0.04990           ,-0.09058           
2479514 ,-0.06625           ,-0.04065           ,-0.03950           ,-0.08048           
2479515 ,-0.06340           ,-0.03815           ,-0.03487           ,-0.07735           
2479516 ,-0.07403           ,-0.04695           ,-0.04010           ,-0.08690           
2479517 ,-0.07198           ,-0.04795           ,-0.04078           ,-0.08642           
2479518 ,-0.05597           ,-0.04413           ,-0.03775           ,-0.08132           
2479519 ,-0.05290           ,-0.04985           ,-0.04145           ,-0.08518           
2479520 ,-0.05383           ,-0.05138           ,-0.04268           ,-0.09185           
2479521 ,-0.04425           ,-0.04140           ,-0.03410           ,-0.08395           
2479522 ,-0.03973           ,-0.03647           ,-0.02865           ,-0.07822           
2479523 ,-0.04778           ,-0.04200           ,-0.03137           ,-0.08343           
2479524 ,-0.05110           ,-0.04265           ,-0.03223           ,-0.08263           
2479525 ,-0.04413           ,-0.03930           ,-0.02930           ,-0.08065           
2479526 ,-0.04685           ,-0.04435           ,-0.03053           ,-0.08568           
2479527 ,-0.05345           ,-0.04587           ,-0.03045           ,-0.09400           
2479528 ,-0.05042           ,-0.03830           ,-0.02358           ,-0.08840           
2479529 ,-0.04912           ,-0.03410           ,-0.01908           ,-0.08148           
2479530 ,-0.05740           ,-0.03758           ,-0.02080           ,-0.08337           
2479531 ,-0.06190           ,-0.03785           ,-0.02287           ,-0.08160           
2479532 ,-0.05495           ,-0.03590           ,-0.02265           ,-0.07772           
2479533 ,-0.05055           ,-0.03913           ,-0.02415           ,-0.07788           
2479534 ,-0.04828           ,-0.03915           ,-0.02427           ,-0.08305           
2479535 ,-0.04225           ,-0.03353           ,-0.02117           ,-0.07965           
2479536 ,-0.03763           ,-0.03087           ,-0.02043           ,-0.07653           
2479537 ,-0.04237           ,-0.03508           ,-0.02377           ,-0.07808           
2479538 ,-0.04833           ,-0.03700           ,-0.02763           ,-0.07545           
2479539 ,-0.05142           ,-0.03908           ,-0.03085           ,-0.07262           
2479540 ,-0.05628           ,-0.04507           ,-0.03580           ,-0.07450           
2479541 ,-0.06052           ,-0.04568           ,-0.03692           ,-0.08055           
2479542 ,-0.06220           ,-0.04100           ,-0.03495           ,-0.07803           
2479543 ,-0.06295           ,-0.03850           ,-0.03373           ,-0.07627           
2479544 ,-0.06848           ,-0.04047           ,-0.03432           ,-0.07698           
2479545 ,-0.07210           ,-0.04015           ,-0.03595           ,-0.07412           
2479546 ,-0.07230           ,-0.04280           ,-0.03947           ,-0.07158           
2479547 ,-0.06927           ,-0.04907           ,-0.04315           ,-0.07382           
2479548 ,-0.06335           ,-0.04878           ,-0.04028           ,-0.07940           
2479549 ,-0.06033           ,-0.04390           ,-0.03555           ,-0.08008           
2479550 ,-0.06020           ,-0.04215           ,-0.03552           ,-0.08372           
2479551 ,-0.06375           ,-0.04345           ,-0.03705           ,-0.08800           
2479552 ,-0.06577           ,-0.04068           ,-0.03950           ,-0.09030           
2479553 ,-0.06967           ,-0.04397           ,-0.04430           ,-0.09410           
2479554 ,-0.07055           ,-0.05362           ,-0.05070           ,-0.10152           
2479555 ,-0.06357           ,-0.05570           ,-0.04802           ,-0.10615           
2479556 ,-0.05788           ,-0.05238           ,-0.04285           ,-0.10283           
2479557 ,-0.06055           ,-0.05352           ,-0.04337           ,-0.10215           
2479558 ,-0.06688           ,-0.05515           ,-0.04273           ,-0.10080           
2479559 ,-0.06870           ,-0.04955           ,-0.03880           ,-0.09482           
2479560 ,-0.07517           ,-0.05105           ,-0.03940           ,-0.08918           
2479561 ,-0.08245           ,-0.05990           ,-0.04573           ,-0.08927           
2479562 ,-0.07940           ,-0.05885           ,-0.04302           ,-0.08527           
2479563 ,-0.07472           ,-0.05085           ,-0.03642           ,-0.07350           
2479564 ,-0.07855           ,-0.05030           ,-0.03750           ,-0.06607           
2479565 ,-0.08295           ,-0.05288           ,-0.03863           ,-0.05948           
2479566 ,-0.07900           ,-0.04802           ,-0.03525           ,-0.04890           
2479567 ,-0.07977           ,-0.05035           ,-0.03610           ,-0.04187           
2479568 ,-0.08475           ,-0.06180           ,-0.04480           ,-0.04752           
2479569 ,-0.07743           ,-0.06267           ,-0.04350           ,-0.05552           
2479570 ,-0.06528           ,-0.05252           ,-0.03650           ,-0.05970           
2479571 ,-0.06688           ,-0.05115           ,-0.03947           ,-0.06985           
2479572 ,-0.07295           ,-0.05528           ,-0.04597           ,-0.07995           
2479573 ,-0.06953           ,-0.04947           ,-0.04592           ,-0.07967           
2479574 ,-0.07053           ,-0.04897           ,-0.04830           ,-0.07658           
2479575 ,-0.08150           ,-0.06025           ,-0.06007           ,-0.08477           
2479576 ,-0.07948           ,-0.06433           ,-0.06185           ,-0.09147           
2479577 ,-0.06840           ,-0.05425           ,-0.05365           ,-0.08777           
2479578 ,-0.07160           ,-0.05310           ,-0.05407           ,-0.08648           
2479579 ,-0.08427           ,-0.05948           ,-0.06050           ,-0.08848           
2479580 ,-0.08520           ,-0.05483           ,-0.05965           ,-0.08282           
2479581 ,-0.08503           ,-0.05242           ,-0.06043           ,-0.07585           
2479582 ,-0.09603           ,-0.06283           ,-0.07400           ,-0.07943           
2479583 ,-0.09615           ,-0.06822           ,-0.07930           ,-0.08090           
2479584 ,-0.08125           ,-0.05528           ,-0.07093           ,-0.07025           
2479585 ,-0.07932           ,-0.05002           ,-0.06948           ,-0.06625           
2479586 ,-0.09127           ,-0.05723           ,-0.07625           ,-0.07508           
2479587 ,-0.09292           ,-0.05483           ,-0.07355           ,-0.07982           
2479588 ,-0.09237           ,-0.05157           ,-0.06857           ,-0.07895           
2479589 ,-0.10618           ,-0.06275           ,-0.07693           ,-0.08798           
2479590 ,-0.11390           ,-0.07327           ,-0.07998           ,-0.09702           
2479591 ,-0.09997           ,-0.06307           ,-0.06680           ,-0.09387           
2479592 ,-0.09310           ,-0.05580           ,-0.05898           ,-0.09305           
2479593 ,-0.10187           ,-0.06090           ,-0.06390           ,-0.10360           
2479594 ,-0.10095           ,-0.05702           ,-0.06410           ,-0.10942           
2479595 ,-0.09527           ,-0.04950           ,-0.05930           ,-0.10718           
2479596 ,-0.10438           ,-0.05712           ,-0.06585           ,-0.11597           
2479597 ,-0.11490           ,-0.06953           ,-0.07105           ,-0.12438           
2479598 ,-0.10370           ,-0.06162           ,-0.06240           ,-0.11495           
2479599 ,-0.09327           ,-0.05290           ,-0.05652           ,-0.09860           
2479600 ,-0.09897           ,-0.05878           ,-0.06317           ,-0.09500           
2479601 ,-0.09687           ,-0.05875           ,-0.06530           ,-0.09063           
2479602 ,-0.08560           ,-0.05178           ,-0.05940           ,-0.07755           
2479603 ,-0.08875           ,-0.05623           ,-0.06312           ,-0.07845           
2479604 ,-0.10152           ,-0.06725           ,-0.06877           ,-0.08958           
2479605 ,-0.09308           ,-0.05917           ,-0.06225           ,-0.09092           
2479606 ,-0.08082           ,-0.04705           ,-0.05588           ,-0.08225           
2479607 ,-0.08558           ,-0.05018           ,-0.06217           ,-0.08453           
2479608 ,-0.08887           ,-0.05215           ,-0.06772           ,-0.08865           
2479609 ,-0.08205           ,-0.04630           ,-0.06375           ,-0.08298           
2479610 ,-0.08487           ,-0.04907           ,-0.06617           ,-0.08537           
2479611 ,-0.09805           ,-0.06060           ,-0.07133           ,-0.09680           
2479612 ,-0.09045           ,-0.05488           ,-0.06493           ,-0.10345           
2479613 ,-0.07367           ,-0.04015           ,-0.05485           ,-0.10173           
2479614 ,-0.07272           ,-0.03773           ,-0.05580           ,-0.11115           
2479615 ,-0.07675           ,-0.03782           ,-0.05983           ,-0.12307           
2479616 ,-0.07043           ,-0.02982           ,-0.05570           ,-0.12275           
2479617 ,-0.06953           ,-0.02903           ,-0.05657           ,-0.12655           
2479618 ,-0.08217           ,-0.04195           ,-0.06198           ,-0.14013           
2479619 ,-0.08132           ,-0.04365           ,-0.05925           ,-0.14868           
2479620 ,-0.06812           ,-0.03695           ,-0.04857           ,-0.14165           
2479621 ,-0.06703           ,-0.04010           ,-0.04360           ,-0.14013           
2479622 ,-0.07453           ,-0.04930           ,-0.04480           ,-0.14295           
2479623 ,-0.07177           ,-0.05083           ,-0.04190           ,-0.13725           
2479624 ,-0.07170           ,-0.05433           ,-0.04240           ,-0.12728           
2479625 ,-0.08600           ,-0.06703           ,-0.04790           ,-0.12105           
2479626 ,-0.09508           ,-0.06755           ,-0.05078           ,-0.11340           
2479627 ,-0.08915           ,-0.05465           ,-0.04733           ,-0.09700           
2479628 ,-0.08692           ,-0.04665           ,-0.04623           ,-0.08920           
2479629 ,-0.09210           ,-0.04715           ,-0.05018           ,-0.09108           
2479630 ,-0.08908           ,-0.04378           ,-0.04983           ,-0.08855           
2479631 ,-0.08582           ,-0.03992           ,-0.04907           ,-0.08243           
2479632 ,-0.09705           ,-0.04573           ,-0.05133           ,-0.08448           
2479633 ,-0.10985           ,-0.04842           ,-0.05315           ,-0.09153           
2479634 ,-0.10838           ,-0.04520           ,-0.04870           ,-0.09355           
2479635 ,-0.10402           ,-0.04652           ,-0.04255           ,-0.10120           
2479636 ,-0.10757           ,-0.05552           ,-0.04240           ,-0.11800           
2479637 ,-0.10792           ,-0.06102           ,-0.04405           ,-0.13217           
2479638 ,-0.10747           ,-0.06383           ,-0.04500           ,-0.14190           
2479639 ,-0.11597           ,-0.07010           ,-0.04820           ,-0.15815           
2479640 ,-0.12660           ,-0.07010           ,-0.05562           ,-0.17293           
2479641 ,-0.12720           ,-0.06078           ,-0.06415           ,-0.17385           
2479642 ,-0.12343           ,-0.05173           ,-0.07220           ,-0.16707           
2479643 ,-0.12635           ,-0.05038           ,-0.08518           ,-0.16468           
2479644 ,-0.12865           ,-0.05328           ,-0.09965           ,-0.16452           
2479645 ,-0.12567           ,-0.05707           ,-0.10770           ,-0.15995           
2479646 ,-0.12485           ,-0.06225           ,-0.10555           ,-0.15523           
2479647 ,-0.12467           ,-0.06315           ,-0.09850           ,-0.15163           
2479648 ,-0.11935           ,-0.05828           ,-0.08860           ,-0.14450           
2479649 ,-0.10773           ,-0.05202           ,-0.07625           ,-0.13395           
2479650 ,-0.10005           ,-0.05152           ,-0.06985           ,-0.12738           
2479651 ,-0.09650           ,-0.05820           ,-0.07453           ,-0.12507           
2479652 ,-0.09010           ,-0.06880           ,-0.08385           ,-0.11988           
2479653 ,-0.08408           ,-0.07867           ,-0.08837           ,-0.11957           
2479654 ,-0.08380           ,-0.08225           ,-0.09242           ,-0.12648           
2479655 ,-0.08890           ,-0.08403           ,-0.09820           ,-0.13055           
2479656 ,-0.08960           ,-0.08690           ,-0.09918           ,-0.12457           
2479657 ,-0.08995           ,-0.09215           ,-0.09540           ,-0.11540           
2479658 ,-0.09505           ,-0.10013           ,-0.09420           ,-0.11407           
2479659 ,-0.10028           ,-0.11212           ,-0.09423           ,-0.11638           
2479660 ,-0.10197           ,-0.12107           ,-0.08520           ,-0.12107           
2479661 ,-0.10250           ,-0.12228           ,-0.07362           ,-0.13115           
2479662 ,-0.10570           ,-0.12075           ,-0.06905           ,-0.14590           
2479663 ,-0.10070           ,-0.11878           ,-0.06777           ,-0.15595           
2479664 ,-0.09035           ,-0.11500           ,-0.06415           ,-0.15255           
2479665 ,-0.08570           ,-0.11347           ,-0.06817           ,-0.14648           
2479666 ,-0.08800           ,-0.12028           ,-0.07960           ,-0.14237           
2479667 ,-0.08672           ,-0.12645           ,-0.08195           ,-0.13710           
2479668 ,-0.08563           ,-0.12593           ,-0.07660           ,-0.12748           
2479669 ,-0.09395           ,-0.12440           ,-0.07648           ,-0.12738           
2479670 ,-0.10105           ,-0.12348           ,-0.08048           ,-0.13660           
2479671 ,-0.09585           ,-0.11445           ,-0.07813           ,-0.13985           
2479672 ,-0.09055           ,-0.10347           ,-0.08055           ,-0.13958           
2479673 ,-0.09435           ,-0.10375           ,-0.09142           ,-0.13977           
2479674 ,-0.09435           ,-0.10260           ,-0.09492           ,-0.14213           
2479675 ,-0.08708           ,-0.09230           ,-0.08827           ,-0.14648           
2479676 ,-0.08700           ,-0.08437           ,-0.08475           ,-0.15853           
2479677 ,-0.09165           ,-0.08285           ,-0.08677           ,-0.16578           
2479678 ,-0.08575           ,-0.07585           ,-0.08082           ,-0.15770           
2479679 ,-0.07943           ,-0.06883           ,-0.07458           ,-0.14698           
2479680 ,-0.08708           ,-0.07790           ,-0.07765           ,-0.15032           
2479681 ,-0.09485           ,-0.08585           ,-0.07617           ,-0.16433           
2479682 ,-0.09668           ,-0.08185           ,-0.06320           ,-0.17228           
2479683 ,-0.10547           ,-0.08237           ,-0.05405           ,-0.17895           
2479684 ,-0.12262           ,-0.09560           ,-0.05520           ,-0.18510           
2479685 ,-0.12393           ,-0.10237           ,-0.05150           ,-0.18078           
2479686 ,-0.11483           ,-0.09842           ,-0.04770           ,-0.16752           
2479687 ,-0.11575           ,-0.10252           ,-0.05635           ,-0.15940           
2479688 ,-0.11840           ,-0.11323           ,-0.06598           ,-0.15887           
2479689 ,-0.11120           ,-0.11578           ,-0.06367           ,-0.15790           
2479690 ,-0.10597           ,-0.11502           ,-0.06202           ,-0.16437           
2479691 ,-0.11460           ,-0.12272           ,-0.07027           ,-0.17223           
2479692 ,-0.11318           ,-0.12483           ,-0.07377           ,-0.17025           
2479693 ,-0.10160           ,-0.11673           ,-0.07055           ,-0.15787           
2479694 ,-0.10210           ,-0.11878           ,-0.07580           ,-0.15073           
2479695 ,-0.11083           ,-0.12420           ,-0.08350           ,-0.15115           
2479696 ,-0.10918           ,-0.11252           ,-0.07720           ,-0.14125           
2479697 ,-0.10310           ,-0.09715           ,-0.06880           ,-0.13025           
2479698 ,-0.11028           ,-0.10123           ,-0.07380           ,-0.12407           
2479699 ,-0.11150           ,-0.10570           ,-0.07855           ,-0.11885           
2479700 ,-0.09960           ,-0.09395           ,-0.07640           ,-0.11088           
2479701 ,-0.09700           ,-0.08598           ,-0.08032           ,-0.11678           
2479702 ,-0.10728           ,-0.08945           ,-0.09070           ,-0.13475           
2479703 ,-0.10800           ,-0.08620           ,-0.09097           ,-0.14032           
