AstroVIEW X
Type, Original
Time, 01/01/2002 12:28:49 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6015
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
Units, Volts , Volts , Volts , Volts 
 SAMPLE,1:Waveform 1, 1:Waveform 2, 1:Waveform 3, 1:Waveform 4
2538068 ,0.01467            ,0.01750            ,0.01860            ,0.03935            
2538069 ,0.02290            ,0.02555            ,0.01920            ,0.04612            
2538070 ,0.01965            ,0.02697            ,0.01490            ,0.04655            
2538071 ,0.01572            ,0.02652            ,0.01450            ,0.04512            
2538072 ,0.01725            ,0.03352            ,0.02067            ,0.04997            
2538073 ,0.01372            ,0.03382            ,0.02290            ,0.05092            
2538074 ,0.00315            ,0.02313            ,0.01795            ,0.04310            
2538075 ,0.00565            ,0.01920            ,0.01522            ,0.04080            
2538076 ,0.01590            ,0.02582            ,0.01792            ,0.04840            
2538077 ,0.01540            ,0.02597            ,0.01605            ,0.04878            
2538078 ,0.01070            ,0.02190            ,0.01430            ,0.04547            
2538079 ,0.01250            ,0.02713            ,0.01952            ,0.05047            
2538080 ,0.01210            ,0.02940            ,0.02343            ,0.05297            
2538081 ,0.00112            ,0.01945            ,0.01877            ,0.04517            
2538082 ,0.00150            ,0.01383            ,0.01440            ,0.03992            
2538083 ,0.01353            ,0.02175            ,0.01767            ,0.04710            
2538084 ,0.01660            ,0.02455            ,0.01788            ,0.04885            
2538085 ,0.01260            ,0.01960            ,0.01555            ,0.04428            
2538086 ,0.01622            ,0.02363            ,0.02000            ,0.04783            
2538087 ,0.02005            ,0.02777            ,0.02525            ,0.05152            
2538088 ,0.01095            ,0.02015            ,0.02052            ,0.04470            
2538089 ,0.00775            ,0.01495            ,0.01253            ,0.03712            
2538090 ,0.01822            ,0.02450            ,0.01315            ,0.04458            
2538091 ,0.02293            ,0.03193            ,0.01420            ,0.04940            
2538092 ,0.01628            ,0.02793            ,0.01180            ,0.04553            
2538093 ,0.01735            ,0.03018            ,0.01450            ,0.04680            
2538094 ,0.02243            ,0.03543            ,0.02067            ,0.05183            
2538095 ,0.01478            ,0.02827            ,0.01877            ,0.04680            
2538096 ,0.00835            ,0.01933            ,0.01233            ,0.03785            
2538097 ,0.01835            ,0.02563            ,0.01472            ,0.04342            
2538098 ,0.02647            ,0.03312            ,0.01947            ,0.05100            
2538099 ,0.01935            ,0.02882            ,0.01713            ,0.04845            
2538100 ,0.01665            ,0.02860            ,0.01578            ,0.04747            
2538101 ,0.02108            ,0.03368            ,0.02027            ,0.05308            
2538102 ,0.01483            ,0.02852            ,0.01900            ,0.04913            
2538103 ,0.00475            ,0.01788            ,0.01108            ,0.03867            
2538104 ,0.01192            ,0.02172            ,0.01028            ,0.04115            
2538105 ,0.02315            ,0.03090            ,0.01478            ,0.04900            
2538106 ,0.01883            ,0.02770            ,0.01360            ,0.04747            
2538107 ,0.01528            ,0.02555            ,0.01208            ,0.04403            
2538108 ,0.02017            ,0.03013            ,0.01922            ,0.04942            
2538109 ,0.01678            ,0.02688            ,0.02280            ,0.04825            
2538110 ,0.00480            ,0.01563            ,0.01583            ,0.03930            
2538111 ,0.00755            ,0.01735            ,0.01280            ,0.03987            
2538112 ,0.02022            ,0.02763            ,0.01760            ,0.04992            
2538113 ,0.01935            ,0.02688            ,0.01895            ,0.05067            
2538114 ,0.01567            ,0.02335            ,0.01790            ,0.04547            
2538115 ,0.02152            ,0.02777            ,0.02470            ,0.04988            
2538116 ,0.02272            ,0.02745            ,0.02993            ,0.04985            
2538117 ,0.01128            ,0.01770            ,0.02390            ,0.04153            
2538118 ,0.00940            ,0.01700            ,0.01880            ,0.03962            
2538119 ,0.02083            ,0.02705            ,0.02313            ,0.04983            
2538120 ,0.02115            ,0.02850            ,0.02497            ,0.05180            
2538121 ,0.01322            ,0.02488            ,0.02130            ,0.04617            
2538122 ,0.01588            ,0.02813            ,0.02375            ,0.04855            
2538123 ,0.01895            ,0.03002            ,0.02743            ,0.04967            
2538124 ,0.00958            ,0.02102            ,0.01947            ,0.04165            
2538125 ,0.00423            ,0.01845            ,0.01105            ,0.03680            
2538126 ,0.01575            ,0.02888            ,0.01465            ,0.04515            
2538127 ,0.02058            ,0.03335            ,0.02038            ,0.04935            
2538128 ,0.01325            ,0.02905            ,0.01705            ,0.04367            
2538129 ,0.01445            ,0.03043            ,0.01840            ,0.04492            
2538130 ,0.01997            ,0.03357            ,0.02460            ,0.04788            
2538131 ,0.01267            ,0.02615            ,0.02175            ,0.04180            
2538132 ,0.00350            ,0.02130            ,0.01412            ,0.03557            
2538133 ,0.01285            ,0.02888            ,0.01680            ,0.04335            
2538134 ,0.02113            ,0.03455            ,0.02408            ,0.05015            
2538135 ,0.01485            ,0.02930            ,0.02120            ,0.04533            
2538136 ,0.01328            ,0.02732            ,0.01940            ,0.04433            
2538137 ,0.01875            ,0.02988            ,0.02458            ,0.04735            
2538138 ,0.01305            ,0.02390            ,0.02195            ,0.04292            
2538139 ,-0.00002           ,0.01742            ,0.01250            ,0.03503            
2538140 ,0.00495            ,0.02335            ,0.01223            ,0.04012            
2538141 ,0.01490            ,0.03160            ,0.02020            ,0.04810            
2538142 ,0.01098            ,0.02893            ,0.01828            ,0.04397            
2538143 ,0.00655            ,0.02570            ,0.01365            ,0.04083            
2538144 ,0.01153            ,0.02788            ,0.01842            ,0.04403            
2538145 ,0.00992            ,0.02463            ,0.01838            ,0.04262            
2538146 ,-0.00195           ,0.01765            ,0.00817            ,0.03473            
2538147 ,-0.00050           ,0.02042            ,0.00557            ,0.03803            
2538148 ,0.01145            ,0.02855            ,0.01592            ,0.04747            
2538149 ,0.01125            ,0.02643            ,0.01817            ,0.04647            
2538150 ,0.00635            ,0.02035            ,0.01422            ,0.04330            
2538151 ,0.01242            ,0.02138            ,0.01972            ,0.04515            
2538152 ,0.01470            ,0.02005            ,0.02277            ,0.04515            
2538153 ,0.00445            ,0.01453            ,0.01358            ,0.03690            
2538154 ,0.00210            ,0.01592            ,0.00812            ,0.03767            
2538155 ,0.01360            ,0.02545            ,0.01695            ,0.04660            
2538156 ,0.01595            ,0.02677            ,0.02045            ,0.04858            
2538157 ,0.00950            ,0.02155            ,0.01615            ,0.04528            
2538158 ,0.01370            ,0.02165            ,0.02088            ,0.04525            
2538159 ,0.01800            ,0.02280            ,0.02682            ,0.04667            
2538160 ,0.00967            ,0.01942            ,0.02110            ,0.03890            
2538161 ,0.00310            ,0.01927            ,0.01525            ,0.03825            
2538162 ,0.01295            ,0.02813            ,0.02408            ,0.04595            
2538163 ,0.01797            ,0.03212            ,0.02945            ,0.04965            
2538164 ,0.01175            ,0.02730            ,0.02383            ,0.04592            
2538165 ,0.01367            ,0.02527            ,0.02352            ,0.04385            
2538166 ,0.01942            ,0.02647            ,0.02588            ,0.04610            
2538167 ,0.01410            ,0.02400            ,0.01902            ,0.03885            
2538168 ,0.00493            ,0.02215            ,0.01085            ,0.03665            
2538169 ,0.01173            ,0.02898            ,0.01803            ,0.04167            
2538170 ,0.01780            ,0.03362            ,0.02618            ,0.04622            
2538171 ,0.01210            ,0.02993            ,0.02380            ,0.04260            
2538172 ,0.01137            ,0.02607            ,0.02390            ,0.03932            
2538173 ,0.01680            ,0.02660            ,0.02757            ,0.04185            
2538174 ,0.01367            ,0.02505            ,0.02395            ,0.03645            
2538175 ,0.00290            ,0.02247            ,0.01710            ,0.03507            
2538176 ,0.00587            ,0.02702            ,0.02338            ,0.03903            
2538177 ,0.01300            ,0.03268            ,0.03198            ,0.04497            
2538178 ,0.00983            ,0.03065            ,0.03007            ,0.04287            
2538179 ,0.00740            ,0.02545            ,0.02763            ,0.03985            
2538180 ,0.01250            ,0.02468            ,0.03025            ,0.04100            
2538181 ,0.01173            ,0.02405            ,0.02750            ,0.03715            
2538182 ,0.00255            ,0.02158            ,0.01975            ,0.03570            
2538183 ,0.00298            ,0.02485            ,0.02280            ,0.03853            
2538184 ,0.01017            ,0.03110            ,0.02915            ,0.04480            
2538185 ,0.00928            ,0.03127            ,0.02705            ,0.04435            
2538186 ,0.00623            ,0.02613            ,0.02275            ,0.04092            
2538187 ,0.01023            ,0.02460            ,0.02340            ,0.04087            
2538188 ,0.01115            ,0.02485            ,0.02165            ,0.03723            
2538189 ,0.00457            ,0.02427            ,0.01505            ,0.03560            
2538190 ,0.00350            ,0.02745            ,0.01730            ,0.03737            
2538191 ,0.01058            ,0.03273            ,0.02297            ,0.04303            
2538192 ,0.01278            ,0.03423            ,0.02193            ,0.04435            
2538193 ,0.01075            ,0.02948            ,0.01797            ,0.04278            
2538194 ,0.01387            ,0.02635            ,0.01745            ,0.04237            
2538195 ,0.01597            ,0.02695            ,0.01563            ,0.03950            
2538196 ,0.01075            ,0.02718            ,0.01075            ,0.03865            
2538197 ,0.00717            ,0.02900            ,0.01390            ,0.04045            
2538198 ,0.01125            ,0.03298            ,0.02100            ,0.04510            
2538199 ,0.01390            ,0.03582            ,0.02393            ,0.04655            
2538200 ,0.01185            ,0.03177            ,0.02347            ,0.04490            
2538201 ,0.01258            ,0.02727            ,0.02238            ,0.04305            
2538202 ,0.01453            ,0.02682            ,0.02000            ,0.04025            
2538203 ,0.01067            ,0.02750            ,0.01558            ,0.04010            
2538204 ,0.00515            ,0.02832            ,0.01778            ,0.04167            
2538205 ,0.00568            ,0.03045            ,0.02255            ,0.04455            
2538206 ,0.00925            ,0.03357            ,0.02500            ,0.04570            
2538207 ,0.00980            ,0.03093            ,0.02540            ,0.04475            
2538208 ,0.00998            ,0.02575            ,0.02463            ,0.04185            
2538209 ,0.01110            ,0.02333            ,0.02308            ,0.03792            
2538210 ,0.00992            ,0.02493            ,0.02030            ,0.03845            
2538211 ,0.00578            ,0.02577            ,0.02213            ,0.04028            
2538212 ,0.00380            ,0.02588            ,0.02465            ,0.04205            
2538213 ,0.00742            ,0.02832            ,0.02618            ,0.04290            
2538214 ,0.00980            ,0.02688            ,0.02740            ,0.04435            
2538215 ,0.00910            ,0.02190            ,0.02560            ,0.04165            
2538216 ,0.00950            ,0.01863            ,0.02185            ,0.03625            
2538217 ,0.00983            ,0.02160            ,0.01922            ,0.03657            
2538218 ,0.00817            ,0.02463            ,0.02220            ,0.04003            
2538219 ,0.00325            ,0.02343            ,0.02383            ,0.04198            
2538220 ,0.00440            ,0.02483            ,0.02425            ,0.04205            
2538221 ,0.00817            ,0.02532            ,0.02552            ,0.04578            
2538222 ,0.00798            ,0.02067            ,0.02343            ,0.04400            
2538223 ,0.00653            ,0.01553            ,0.01600            ,0.03693            
2538224 ,0.00810            ,0.01822            ,0.01198            ,0.03645            
2538225 ,0.00903            ,0.02290            ,0.01670            ,0.04080            
2538226 ,0.00290            ,0.02225            ,0.01853            ,0.04283            
2538227 ,0.00240            ,0.02275            ,0.01735            ,0.04123            
2538228 ,0.00907            ,0.02505            ,0.02160            ,0.04640            
2538229 ,0.01220            ,0.02260            ,0.02345            ,0.04592            
2538230 ,0.00923            ,0.01522            ,0.01590            ,0.03848            
2538231 ,0.01053            ,0.01700            ,0.01058            ,0.03643            
2538232 ,0.01392            ,0.02355            ,0.01520            ,0.04225            
2538233 ,0.00895            ,0.02350            ,0.01708            ,0.04467            
2538234 ,0.00507            ,0.02227            ,0.01405            ,0.04100            
2538235 ,0.01128            ,0.02497            ,0.01860            ,0.04615            
2538236 ,0.01638            ,0.02538            ,0.02240            ,0.04838            
2538237 ,0.01115            ,0.01788            ,0.01500            ,0.04183            
2538238 ,0.01050            ,0.01872            ,0.00937            ,0.03798            
2538239 ,0.01567            ,0.02638            ,0.01578            ,0.04597            
2538240 ,0.01190            ,0.02755            ,0.01867            ,0.05067            
2538241 ,0.00387            ,0.02355            ,0.01430            ,0.04592            
2538242 ,0.00933            ,0.02455            ,0.01753            ,0.05000            
2538243 ,0.01842            ,0.02610            ,0.02197            ,0.05405            
2538244 ,0.01350            ,0.01778            ,0.01462            ,0.04740            
2538245 ,0.01123            ,0.01613            ,0.00837            ,0.03937            
2538246 ,0.01728            ,0.02458            ,0.01705            ,0.04503            
2538247 ,0.01533            ,0.02795            ,0.02280            ,0.04883            
2538248 ,0.00370            ,0.02290            ,0.01722            ,0.04290            
2538249 ,0.00673            ,0.02293            ,0.01828            ,0.04547            
2538250 ,0.01792            ,0.02575            ,0.02363            ,0.05135            
2538251 ,0.01403            ,0.01753            ,0.01647            ,0.04625            
2538252 ,0.01003            ,0.01287            ,0.00765            ,0.03745            
2538253 ,0.01690            ,0.02020            ,0.01433            ,0.04470            
2538254 ,0.01867            ,0.02488            ,0.02113            ,0.05158            
2538255 ,0.00653            ,0.01927            ,0.01575            ,0.04605            
2538256 ,0.00707            ,0.01772            ,0.01503            ,0.04605            
2538257 ,0.02030            ,0.02252            ,0.02170            ,0.05280            
2538258 ,0.02010            ,0.01647            ,0.01538            ,0.04960            
2538259 ,0.01567            ,0.01080            ,0.00293            ,0.03998            
2538260 ,0.02343            ,0.01772            ,0.00798            ,0.04612            
2538261 ,0.02960            ,0.02545            ,0.01667            ,0.05447            
2538262 ,0.01767            ,0.02105            ,0.01140            ,0.05005            
2538263 ,0.01383            ,0.01788            ,0.00930            ,0.04772            
2538264 ,0.02600            ,0.02427            ,0.01740            ,0.05435            
2538265 ,0.02685            ,0.02152            ,0.01422            ,0.05347            
2538266 ,0.01880            ,0.01475            ,0.00105            ,0.04342            
2538267 ,0.02243            ,0.01958            ,0.00432            ,0.04783            
2538268 ,0.02923            ,0.02840            ,0.01505            ,0.05657            
2538269 ,0.01703            ,0.02422            ,0.01233            ,0.05275            
2538270 ,0.00820            ,0.01813            ,0.00940            ,0.04905            
2538271 ,0.01995            ,0.02283            ,0.01792            ,0.05580            
2538272 ,0.02493            ,0.02168            ,0.01720            ,0.05688            
2538273 ,0.01735            ,0.01480            ,0.00403            ,0.04575            
2538274 ,0.01938            ,0.01728            ,0.00518            ,0.04705            
2538275 ,0.02820            ,0.02620            ,0.01642            ,0.05670            
2538276 ,0.01840            ,0.02320            ,0.01425            ,0.05460            
2538277 ,0.00530            ,0.01508            ,0.00865            ,0.04988            
2538278 ,0.01480            ,0.01778            ,0.01522            ,0.05613            
2538279 ,0.02238            ,0.01805            ,0.01647            ,0.05995            
2538280 ,0.01570            ,0.01148            ,0.00428            ,0.04970            
2538281 ,0.01672            ,0.01195            ,0.00368            ,0.04963            
2538282 ,0.02757            ,0.02117            ,0.01478            ,0.06010            
2538283 ,0.02215            ,0.01958            ,0.01397            ,0.05932            
2538284 ,0.00857            ,0.01178            ,0.00665            ,0.05300            
2538285 ,0.01585            ,0.01322            ,0.01123            ,0.05707            
2538286 ,0.02555            ,0.01490            ,0.01440            ,0.06157            
2538287 ,0.02035            ,0.00955            ,0.00387            ,0.05238            
2538288 ,0.01947            ,0.00820            ,0.00102            ,0.05010            
2538289 ,0.03018            ,0.01780            ,0.01195            ,0.06102            
2538290 ,0.02738            ,0.01877            ,0.01335            ,0.06273            
2538291 ,0.01317            ,0.01092            ,0.00580            ,0.05685            
2538292 ,0.01658            ,0.01087            ,0.00848            ,0.05880            
2538293 ,0.02752            ,0.01387            ,0.01265            ,0.06395            
2538294 ,0.02518            ,0.00998            ,0.00343            ,0.05490            
2538295 ,0.02235            ,0.00750            ,-0.00140           ,0.04953            
2538296 ,0.03260            ,0.01608            ,0.00757            ,0.05785            
2538297 ,0.03237            ,0.01990            ,0.01045            ,0.06090            
2538298 ,0.01877            ,0.01372            ,0.00330            ,0.05538            
2538299 ,0.01725            ,0.01235            ,0.00428            ,0.05670            
2538300 ,0.02882            ,0.01585            ,0.00933            ,0.06225            
2538301 ,0.03007            ,0.01397            ,0.00368            ,0.05635            
2538302 ,0.02700            ,0.01062            ,-0.00025           ,0.05070            
2538303 ,0.03548            ,0.01733            ,0.00935            ,0.05700            
2538304 ,0.03745            ,0.02197            ,0.01503            ,0.06177            
2538305 ,0.02495            ,0.01715            ,0.01050            ,0.05702            
2538306 ,0.01895            ,0.01380            ,0.01030            ,0.05677            
2538307 ,0.02788            ,0.01650            ,0.01360            ,0.06115            
2538308 ,0.03015            ,0.01650            ,0.00855            ,0.05677            
2538309 ,0.02520            ,0.01367            ,0.00368            ,0.05017            
2538310 ,0.03045            ,0.01847            ,0.00955            ,0.05477            
2538311 ,0.03350            ,0.02363            ,0.01387            ,0.06025            
2538312 ,0.02377            ,0.02055            ,0.01025            ,0.05730            
2538313 ,0.01588            ,0.01567            ,0.00860            ,0.05697            
2538314 ,0.02293            ,0.01580            ,0.01073            ,0.06052            
2538315 ,0.02768            ,0.01647            ,0.00703            ,0.05825            
2538316 ,0.02440            ,0.01385            ,0.00300            ,0.05300            
2538317 ,0.02702            ,0.01595            ,0.00612            ,0.05645            
2538318 ,0.03002            ,0.01972            ,0.01000            ,0.06220            
2538319 ,0.02295            ,0.01842            ,0.00798            ,0.06073            
2538320 ,0.01425            ,0.01297            ,0.00682            ,0.06035            
2538321 ,0.01855            ,0.01160            ,0.00823            ,0.06100            
2538322 ,0.02552            ,0.01372            ,0.00642            ,0.05913            
2538323 ,0.02570            ,0.01365            ,0.00435            ,0.05415            
2538324 ,0.02773            ,0.01540            ,0.00610            ,0.05533            
2538325 ,0.03063            ,0.01900            ,0.00920            ,0.05888            
2538326 ,0.02635            ,0.01925            ,0.00905            ,0.05727            
2538327 ,0.01803            ,0.01422            ,0.00980            ,0.05613            
2538328 ,0.01775            ,0.01103            ,0.00915            ,0.05530            
2538329 ,0.02268            ,0.01285            ,0.00662            ,0.05410            
2538330 ,0.02483            ,0.01500            ,0.00565            ,0.05122            
2538331 ,0.02530            ,0.01628            ,0.00715            ,0.05215            
2538332 ,0.02690            ,0.01788            ,0.00933            ,0.05350            
2538333 ,0.02395            ,0.01902            ,0.00970            ,0.05302            
2538334 ,0.01825            ,0.01565            ,0.00987            ,0.05345            
2538335 ,0.01613            ,0.01110            ,0.00698            ,0.05185            
2538336 ,0.02040            ,0.01135            ,0.00302            ,0.04988            
2538337 ,0.02485            ,0.01517            ,0.00475            ,0.04813            
2538338 ,0.02590            ,0.01680            ,0.00730            ,0.04967            
2538339 ,0.02655            ,0.01728            ,0.00735            ,0.05008            
2538340 ,0.02522            ,0.01890            ,0.00755            ,0.05067            
2538341 ,0.02160            ,0.01753            ,0.00880            ,0.05210            
2538342 ,0.01688            ,0.01265            ,0.00560            ,0.05025            
2538343 ,0.01905            ,0.01123            ,0.00060            ,0.04720            
2538344 ,0.02545            ,0.01633            ,0.00325            ,0.04642            
2538345 ,0.02810            ,0.01908            ,0.00848            ,0.04908            
2538346 ,0.02743            ,0.01822            ,0.00942            ,0.04895            
2538347 ,0.02640            ,0.01945            ,0.01037            ,0.04995            
2538348 ,0.02493            ,0.01890            ,0.01370            ,0.05238            
2538349 ,0.01970            ,0.01380            ,0.01010            ,0.05172            
2538350 ,0.01922            ,0.01017            ,0.00195            ,0.04810            
2538351 ,0.02725            ,0.01545            ,0.00360            ,0.04872            
2538352 ,0.03223            ,0.01983            ,0.00850            ,0.05263            
2538353 ,0.02968            ,0.01828            ,0.00755            ,0.05197            
2538354 ,0.02868            ,0.01940            ,0.00780            ,0.05263            
2538355 ,0.03005            ,0.02083            ,0.01295            ,0.05643            
2538356 ,0.02410            ,0.01655            ,0.01042            ,0.05593            
2538357 ,0.01792            ,0.01120            ,0.00160            ,0.05063            
2538358 ,0.02380            ,0.01703            ,0.00335            ,0.05030            
2538359 ,0.02988            ,0.02310            ,0.00933            ,0.05490            
2538360 ,0.02510            ,0.02063            ,0.00667            ,0.05335            
2538361 ,0.02175            ,0.02010            ,0.00400            ,0.05252            
2538362 ,0.02425            ,0.02172            ,0.00917            ,0.05720            
2538363 ,0.02038            ,0.01703            ,0.00778            ,0.05760            
2538364 ,0.01092            ,0.00898            ,-0.00078           ,0.05145            
2538365 ,0.01605            ,0.01295            ,0.00165            ,0.05008            
2538366 ,0.02582            ,0.02133            ,0.01075            ,0.05555            
2538367 ,0.02310            ,0.01910            ,0.01010            ,0.05360            
2538368 ,0.01853            ,0.01713            ,0.00635            ,0.05002            
2538369 ,0.02218            ,0.02017            ,0.01347            ,0.05477            
2538370 ,0.02042            ,0.01815            ,0.01425            ,0.05632            
2538371 ,0.00970            ,0.00992            ,0.00393            ,0.04947            
2538372 ,0.01372            ,0.01248            ,0.00375            ,0.04635            
2538373 ,0.02572            ,0.02185            ,0.01442            ,0.05295            
2538374 ,0.02388            ,0.02035            ,0.01515            ,0.05238            
2538375 ,0.01675            ,0.01600            ,0.01020            ,0.04765            
2538376 ,0.02058            ,0.01933            ,0.01570            ,0.05210            
2538377 ,0.02130            ,0.01947            ,0.01747            ,0.05543            
2538378 ,0.00882            ,0.01092            ,0.00687            ,0.04817            
2538379 ,0.00850            ,0.01140            ,0.00415            ,0.04308            
2538380 ,0.02095            ,0.02168            ,0.01390            ,0.04985            
2538381 ,0.02145            ,0.02222            ,0.01500            ,0.05147            
2538382 ,0.01295            ,0.01697            ,0.00787            ,0.04638            
2538383 ,0.01600            ,0.01890            ,0.01250            ,0.04992            
2538384 ,0.02045            ,0.02092            ,0.01667            ,0.05580            
2538385 ,0.00878            ,0.01230            ,0.00728            ,0.04930            
2538386 ,0.00453            ,0.01062            ,0.00255            ,0.04230            
2538387 ,0.01760            ,0.02065            ,0.01345            ,0.04917            
2538388 ,0.02195            ,0.02352            ,0.01750            ,0.05335            
2538389 ,0.01358            ,0.01780            ,0.01028            ,0.04778            
2538390 ,0.01620            ,0.01858            ,0.01322            ,0.04930            
2538391 ,0.02308            ,0.02227            ,0.01765            ,0.05632            
2538392 ,0.01472            ,0.01495            ,0.00967            ,0.05142            
2538393 ,0.00700            ,0.01160            ,0.00448            ,0.04340            
2538394 ,0.01867            ,0.02072            ,0.01480            ,0.04805            
2538395 ,0.02655            ,0.02518            ,0.02115            ,0.05343            
2538396 ,0.01958            ,0.01952            ,0.01458            ,0.04835            
2538397 ,0.02015            ,0.01838            ,0.01480            ,0.04708            
2538398 ,0.02677            ,0.02188            ,0.01940            ,0.05463            
2538399 ,0.02035            ,0.01658            ,0.01372            ,0.05140            
2538400 ,0.00865            ,0.01203            ,0.00740            ,0.04287            
2538401 ,0.01663            ,0.01947            ,0.01485            ,0.04508            
2538402 ,0.02538            ,0.02483            ,0.02168            ,0.05172            
2538403 ,0.01885            ,0.02013            ,0.01580            ,0.04703            
2538404 ,0.01722            ,0.01667            ,0.01470            ,0.04453            
2538405 ,0.02318            ,0.01988            ,0.01870            ,0.05142            
2538406 ,0.01917            ,0.01670            ,0.01358            ,0.04990            
2538407 ,0.00812            ,0.01292            ,0.00595            ,0.04265            
2538408 ,0.01367            ,0.01933            ,0.01142            ,0.04353            
2538409 ,0.02435            ,0.02535            ,0.01963            ,0.05140            
2538410 ,0.02047            ,0.02222            ,0.01625            ,0.04880            
2538411 ,0.01665            ,0.01760            ,0.01365            ,0.04585            
2538412 ,0.02097            ,0.01933            ,0.01515            ,0.05195            
2538413 ,0.01858            ,0.01747            ,0.01073            ,0.05197            
2538414 ,0.00745            ,0.01442            ,0.00355            ,0.04615            
2538415 ,0.00890            ,0.01897            ,0.00703            ,0.04558            
2538416 ,0.01785            ,0.02552            ,0.01462            ,0.05265            
2538417 ,0.01613            ,0.02465            ,0.01405            ,0.05183            
2538418 ,0.01285            ,0.02083            ,0.01242            ,0.04908            
2538419 ,0.01770            ,0.02133            ,0.01335            ,0.05270            
2538420 ,0.01872            ,0.01930            ,0.01005            ,0.05363            
2538421 ,0.01003            ,0.01620            ,0.00445            ,0.04840            
2538422 ,0.00828            ,0.01833            ,0.00805            ,0.04610            
2538423 ,0.01570            ,0.02360            ,0.01565            ,0.05125            
2538424 ,0.01703            ,0.02483            ,0.01685            ,0.05113            
2538425 ,0.01362            ,0.02190            ,0.01690            ,0.04797            
2538426 ,0.01615            ,0.02113            ,0.01738            ,0.05002            
2538427 ,0.01800            ,0.01877            ,0.01533            ,0.05117            
2538428 ,0.01220            ,0.01700            ,0.01165            ,0.04747            
2538429 ,0.00890            ,0.01803            ,0.01420            ,0.04503            
2538430 ,0.01450            ,0.02100            ,0.01872            ,0.04890            
2538431 ,0.01790            ,0.02285            ,0.01935            ,0.05027            
2538432 ,0.01603            ,0.02097            ,0.01938            ,0.04905            
2538433 ,0.01655            ,0.01890            ,0.01815            ,0.05002            
2538434 ,0.01790            ,0.01695            ,0.01617            ,0.05147            
2538435 ,0.01465            ,0.01705            ,0.01390            ,0.04913            
2538436 ,0.01135            ,0.01880            ,0.01645            ,0.04675            
2538437 ,0.01337            ,0.02033            ,0.01938            ,0.04890            
2538438 ,0.01767            ,0.02290            ,0.02088            ,0.05155            
2538439 ,0.01763            ,0.02250            ,0.02152            ,0.05188            
2538440 ,0.01685            ,0.01883            ,0.01767            ,0.05125            
2538441 ,0.01740            ,0.01575            ,0.01233            ,0.05105            
2538442 ,0.01620            ,0.01722            ,0.00920            ,0.04940            
2538443 ,0.01325            ,0.01960            ,0.01155            ,0.04710            
2538444 ,0.01192            ,0.01925            ,0.01240            ,0.04728            
2538445 ,0.01588            ,0.02163            ,0.01340            ,0.04950            
2538446 ,0.01813            ,0.02402            ,0.01583            ,0.05127            
2538447 ,0.01692            ,0.02020            ,0.01233            ,0.05005            
2538448 ,0.01555            ,0.01530            ,0.00660            ,0.04825            
2538449 ,0.01572            ,0.01780            ,0.00620            ,0.04835            
2538450 ,0.01390            ,0.02210            ,0.01085            ,0.04750            
2538451 ,0.00895            ,0.02060            ,0.01025            ,0.04587            
2538452 ,0.01142            ,0.02183            ,0.00965            ,0.04738            
2538453 ,0.01703            ,0.02627            ,0.01433            ,0.05083            
2538454 ,0.01588            ,0.02252            ,0.01228            ,0.04980            
2538455 ,0.01320            ,0.01487            ,0.00480            ,0.04678            
2538456 ,0.01540            ,0.01717            ,0.00448            ,0.04745            
2538457 ,0.01733            ,0.02297            ,0.01137            ,0.04808            
2538458 ,0.01073            ,0.02080            ,0.01160            ,0.04540            
2538459 ,0.01080            ,0.02020            ,0.01045            ,0.04490            
2538460 ,0.01870            ,0.02632            ,0.01705            ,0.05050            
2538461 ,0.01940            ,0.02400            ,0.01665            ,0.05067            
2538462 ,0.01403            ,0.01447            ,0.00715            ,0.04592            
2538463 ,0.01625            ,0.01597            ,0.00505            ,0.04605            
2538464 ,0.02155            ,0.02380            ,0.01295            ,0.04838            
2538465 ,0.01383            ,0.02133            ,0.01317            ,0.04558            
2538466 ,0.01028            ,0.01810            ,0.01012            ,0.04333            
2538467 ,0.02020            ,0.02527            ,0.01735            ,0.04997            
2538468 ,0.02397            ,0.02543            ,0.01805            ,0.05160            
2538469 ,0.01690            ,0.01462            ,0.00757            ,0.04615            
2538470 ,0.01808            ,0.01547            ,0.00415            ,0.04483            
2538471 ,0.02463            ,0.02515            ,0.01350            ,0.04842            
2538472 ,0.01615            ,0.02338            ,0.01403            ,0.04555            
2538473 ,0.00660            ,0.01763            ,0.00862            ,0.04095            
2538474 ,0.01412            ,0.02468            ,0.01547            ,0.04690            
2538475 ,0.01977            ,0.02780            ,0.01890            ,0.04988            
2538476 ,0.01040            ,0.01592            ,0.00780            ,0.04358            
2538477 ,0.01012            ,0.01428            ,0.00268            ,0.03970            
2538478 ,0.01955            ,0.02547            ,0.01275            ,0.04535            
2538479 ,0.01445            ,0.02550            ,0.01425            ,0.04395            
2538480 ,0.00207            ,0.01678            ,0.00578            ,0.03810            
2538481 ,0.00990            ,0.02220            ,0.01065            ,0.04360            
2538482 ,0.02063            ,0.02727            ,0.01660            ,0.04992            
2538483 ,0.01205            ,0.01572            ,0.00575            ,0.04455            
2538484 ,0.00803            ,0.01078            ,-0.00230           ,0.03860            
2538485 ,0.01870            ,0.02268            ,0.00910            ,0.04540            
