AstroVIEW X
Type, Original
Time, 01/01/2002 12:14:35 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 10223
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2360722 ,-0.00783           ,-0.01122           ,-0.01248           ,-0.00907           
2360723 ,-0.00160           ,-0.01217           ,-0.00620           ,-0.00438           
2360724 ,0.00323            ,-0.00833           ,0.00115            ,-0.00065           
2360725 ,0.00075            ,-0.00512           ,0.00218            ,-0.00145           
2360726 ,-0.00595           ,-0.00600           ,-0.00553           ,-0.00945           
2360727 ,-0.00995           ,-0.00685           ,-0.01148           ,-0.01713           
2360728 ,-0.01103           ,-0.00853           ,-0.01320           ,-0.01590           
2360729 ,-0.01000           ,-0.01148           ,-0.01250           ,-0.01008           
2360730 ,-0.00410           ,-0.01260           ,-0.00700           ,-0.00455           
2360731 ,0.00210            ,-0.00853           ,-0.00010           ,-0.00015           
2360732 ,0.00318            ,-0.00455           ,0.00193            ,-0.00012           
2360733 ,-0.00385           ,-0.00493           ,-0.00427           ,-0.00743           
2360734 ,-0.00943           ,-0.00635           ,-0.00972           ,-0.01575           
2360735 ,-0.01167           ,-0.00867           ,-0.01222           ,-0.01565           
2360736 ,-0.01117           ,-0.01172           ,-0.01215           ,-0.00977           
2360737 ,-0.00670           ,-0.01345           ,-0.00727           ,-0.00453           
2360738 ,0.00035            ,-0.00958           ,-0.00072           ,0.00040            
2360739 ,0.00453            ,-0.00500           ,0.00143            ,0.00107            
2360740 ,-0.00102           ,-0.00443           ,-0.00448           ,-0.00540           
2360741 ,-0.00795           ,-0.00620           ,-0.00922           ,-0.01488           
2360742 ,-0.01105           ,-0.00890           ,-0.01188           ,-0.01608           
2360743 ,-0.01095           ,-0.01222           ,-0.01230           ,-0.01085           
2360744 ,-0.00743           ,-0.01458           ,-0.00840           ,-0.00575           
2360745 ,-0.00060           ,-0.01060           ,-0.00162           ,-0.00070           
2360746 ,0.00555            ,-0.00557           ,0.00120            ,0.00132            
2360747 ,0.00265            ,-0.00433           ,-0.00415           ,-0.00422           
2360748 ,-0.00638           ,-0.00545           ,-0.00907           ,-0.01455           
2360749 ,-0.01127           ,-0.00845           ,-0.01185           ,-0.01693           
2360750 ,-0.01167           ,-0.01205           ,-0.01270           ,-0.01230           
2360751 ,-0.00945           ,-0.01498           ,-0.00915           ,-0.00698           
2360752 ,-0.00340           ,-0.01145           ,-0.00275           ,-0.00150           
2360753 ,0.00445            ,-0.00590           ,-0.00002           ,0.00130            
2360754 ,0.00475            ,-0.00405           ,-0.00440           ,-0.00307           
2360755 ,-0.00475           ,-0.00485           ,-0.00780           ,-0.01360           
2360756 ,-0.01190           ,-0.00798           ,-0.00950           ,-0.01753           
2360757 ,-0.01322           ,-0.01193           ,-0.01108           ,-0.01405           
2360758 ,-0.01167           ,-0.01570           ,-0.00912           ,-0.00870           
2360759 ,-0.00580           ,-0.01243           ,-0.00360           ,-0.00302           
2360760 ,0.00285            ,-0.00638           ,-0.00117           ,0.00043            
2360761 ,0.00678            ,-0.00365           ,-0.00560           ,-0.00272           
2360762 ,-0.00143           ,-0.00427           ,-0.00833           ,-0.01212           
2360763 ,-0.01003           ,-0.00720           ,-0.00917           ,-0.01720           
2360764 ,-0.01255           ,-0.01162           ,-0.01058           ,-0.01520           
2360765 ,-0.01200           ,-0.01593           ,-0.00905           ,-0.01005           
2360766 ,-0.00777           ,-0.01355           ,-0.00445           ,-0.00435           
2360767 ,0.00075            ,-0.00688           ,-0.00252           ,-0.00012           
2360768 ,0.00715            ,-0.00380           ,-0.00690           ,-0.00217           
2360769 ,0.00140            ,-0.00388           ,-0.00922           ,-0.01138           
2360770 ,-0.00922           ,-0.00683           ,-0.00950           ,-0.01685           
2360771 ,-0.01332           ,-0.01177           ,-0.01080           ,-0.01545           
2360772 ,-0.01317           ,-0.01710           ,-0.00988           ,-0.01103           
2360773 ,-0.01035           ,-0.01520           ,-0.00530           ,-0.00527           
2360774 ,-0.00183           ,-0.00853           ,-0.00355           ,-0.00070           
2360775 ,0.00632            ,-0.00475           ,-0.00810           ,-0.00165           
2360776 ,0.00373            ,-0.00395           ,-0.01020           ,-0.01015           
2360777 ,-0.00848           ,-0.00640           ,-0.00917           ,-0.01663           
2360778 ,-0.01445           ,-0.01162           ,-0.00950           ,-0.01658           
2360779 ,-0.01420           ,-0.01753           ,-0.00903           ,-0.01288           
2360780 ,-0.01167           ,-0.01617           ,-0.00540           ,-0.00743           
2360781 ,-0.00417           ,-0.00977           ,-0.00403           ,-0.00212           
2360782 ,0.00580            ,-0.00493           ,-0.00870           ,-0.00215           
2360783 ,0.00705            ,-0.00375           ,-0.01072           ,-0.00948           
2360784 ,-0.00522           ,-0.00495           ,-0.00860           ,-0.01585           
2360785 ,-0.01345           ,-0.01015           ,-0.00812           ,-0.01630           
2360786 ,-0.01427           ,-0.01713           ,-0.00805           ,-0.01308           
2360787 ,-0.01272           ,-0.01708           ,-0.00453           ,-0.00772           
2360788 ,-0.00633           ,-0.01117           ,-0.00345           ,-0.00205           
2360789 ,0.00412            ,-0.00580           ,-0.00860           ,-0.00110           
2360790 ,0.00815            ,-0.00357           ,-0.01098           ,-0.00748           
2360791 ,-0.00180           ,-0.00398           ,-0.00833           ,-0.01410           
2360792 ,-0.01175           ,-0.00888           ,-0.00683           ,-0.01560           
2360793 ,-0.01415           ,-0.01643           ,-0.00650           ,-0.01310           
2360794 ,-0.01345           ,-0.01763           ,-0.00388           ,-0.00867           
2360795 ,-0.00833           ,-0.01160           ,-0.00388           ,-0.00305           
2360796 ,0.00185            ,-0.00585           ,-0.00953           ,-0.00095           
2360797 ,0.00865            ,-0.00322           ,-0.01270           ,-0.00640           
2360798 ,0.00162            ,-0.00270           ,-0.00958           ,-0.01267           
2360799 ,-0.01020           ,-0.00798           ,-0.00745           ,-0.01425           
2360800 ,-0.01462           ,-0.01627           ,-0.00705           ,-0.01272           
2360801 ,-0.01438           ,-0.01837           ,-0.00470           ,-0.00940           
2360802 ,-0.01112           ,-0.01277           ,-0.00505           ,-0.00383           
2360803 ,-0.00172           ,-0.00657           ,-0.01098           ,-0.00105           
2360804 ,0.00670            ,-0.00320           ,-0.01417           ,-0.00562           
2360805 ,0.00390            ,-0.00205           ,-0.01098           ,-0.01220           
2360806 ,-0.00845           ,-0.00640           ,-0.00733           ,-0.01412           
2360807 ,-0.01408           ,-0.01477           ,-0.00648           ,-0.01330           
2360808 ,-0.01453           ,-0.01855           ,-0.00435           ,-0.01050           
2360809 ,-0.01175           ,-0.01365           ,-0.00470           ,-0.00540           
2360810 ,-0.00333           ,-0.00767           ,-0.01065           ,-0.00205           
2360811 ,0.00618            ,-0.00407           ,-0.01503           ,-0.00543           
2360812 ,0.00637            ,-0.00198           ,-0.01170           ,-0.01172           
2360813 ,-0.00565           ,-0.00548           ,-0.00688           ,-0.01375           
2360814 ,-0.01377           ,-0.01395           ,-0.00520           ,-0.01358           
2360815 ,-0.01482           ,-0.01877           ,-0.00270           ,-0.01172           
2360816 ,-0.01265           ,-0.01482           ,-0.00333           ,-0.00705           
2360817 ,-0.00543           ,-0.00877           ,-0.00972           ,-0.00320           
2360818 ,0.00457            ,-0.00522           ,-0.01538           ,-0.00557           
2360819 ,0.00778            ,-0.00200           ,-0.01253           ,-0.01158           
2360820 ,-0.00185           ,-0.00450           ,-0.00710           ,-0.01345           
2360821 ,-0.01227           ,-0.01238           ,-0.00422           ,-0.01370           
2360822 ,-0.01515           ,-0.01850           ,-0.00160           ,-0.01215           
2360823 ,-0.01388           ,-0.01558           ,-0.00288           ,-0.00750           
2360824 ,-0.00803           ,-0.00955           ,-0.00993           ,-0.00357           
2360825 ,0.00173            ,-0.00540           ,-0.01635           ,-0.00498           
2360826 ,0.00707            ,-0.00207           ,-0.01385           ,-0.01015           
2360827 ,0.00098            ,-0.00372           ,-0.00783           ,-0.01167           
2360828 ,-0.01088           ,-0.01127           ,-0.00435           ,-0.01205           
2360829 ,-0.01560           ,-0.01850           ,-0.00130           ,-0.01175           
2360830 ,-0.01500           ,-0.01655           ,-0.00230           ,-0.00803           
2360831 ,-0.01015           ,-0.01080           ,-0.00993           ,-0.00398           
2360832 ,-0.00112           ,-0.00655           ,-0.01725           ,-0.00477           
2360833 ,0.00580            ,-0.00220           ,-0.01517           ,-0.00988           
2360834 ,0.00348            ,-0.00270           ,-0.00888           ,-0.01158           
2360835 ,-0.00780           ,-0.00940           ,-0.00415           ,-0.01153           
2360836 ,-0.01393           ,-0.01777           ,-0.00033           ,-0.01212           
2360837 ,-0.01377           ,-0.01698           ,-0.00160           ,-0.00960           
2360838 ,-0.01030           ,-0.01160           ,-0.00920           ,-0.00550           
2360839 ,-0.00302           ,-0.00715           ,-0.01745           ,-0.00535           
2360840 ,0.00437            ,-0.00270           ,-0.01617           ,-0.01027           
2360841 ,0.00478            ,-0.00240           ,-0.01003           ,-0.01175           
2360842 ,-0.00517           ,-0.00822           ,-0.00460           ,-0.01132           
2360843 ,-0.01365           ,-0.01687           ,0.00040            ,-0.01195           
2360844 ,-0.01485           ,-0.01737           ,-0.00017           ,-0.01022           
2360845 ,-0.01195           ,-0.01288           ,-0.00793           ,-0.00633           
2360846 ,-0.00548           ,-0.00855           ,-0.01717           ,-0.00572           
2360847 ,0.00227            ,-0.00372           ,-0.01658           ,-0.01005           
2360848 ,0.00557            ,-0.00200           ,-0.01045           ,-0.01140           
2360849 ,-0.00152           ,-0.00705           ,-0.00433           ,-0.01053           
2360850 ,-0.01222           ,-0.01620           ,0.00107            ,-0.01117           
2360851 ,-0.01558           ,-0.01787           ,0.00130            ,-0.00988           
2360852 ,-0.01355           ,-0.01400           ,-0.00677           ,-0.00705           
2360853 ,-0.00810           ,-0.00967           ,-0.01687           ,-0.00640           
2360854 ,-0.00048           ,-0.00490           ,-0.01740           ,-0.01015           
2360855 ,0.00473            ,-0.00275           ,-0.01200           ,-0.01170           
2360856 ,0.00125            ,-0.00665           ,-0.00567           ,-0.01053           
2360857 ,-0.00965           ,-0.01545           ,0.00075            ,-0.01115           
2360858 ,-0.01448           ,-0.01800           ,0.00152            ,-0.01108           
2360859 ,-0.01315           ,-0.01465           ,-0.00683           ,-0.00867           
2360860 ,-0.00915           ,-0.01030           ,-0.01825           ,-0.00757           
2360861 ,-0.00225           ,-0.00527           ,-0.01990           ,-0.01075           
2360862 ,0.00390            ,-0.00233           ,-0.01422           ,-0.01200           
2360863 ,0.00365            ,-0.00493           ,-0.00788           ,-0.01022           
2360864 ,-0.00675           ,-0.01348           ,0.00000            ,-0.01030           
2360865 ,-0.01398           ,-0.01710           ,0.00212            ,-0.01080           
2360866 ,-0.01430           ,-0.01503           ,-0.00622           ,-0.00903           
2360867 ,-0.01117           ,-0.01143           ,-0.01885           ,-0.00765           
2360868 ,-0.00560           ,-0.00705           ,-0.02120           ,-0.01067           
2360869 ,0.00150            ,-0.00248           ,-0.01545           ,-0.01238           
2360870 ,0.00400            ,-0.00457           ,-0.00820           ,-0.01053           
2360871 ,-0.00427           ,-0.01288           ,0.00000            ,-0.00985           
2360872 ,-0.01372           ,-0.01732           ,0.00328            ,-0.01093           
2360873 ,-0.01505           ,-0.01630           ,-0.00380           ,-0.00965           
2360874 ,-0.01235           ,-0.01298           ,-0.01760           ,-0.00853           
2360875 ,-0.00765           ,-0.00860           ,-0.02153           ,-0.01105           
2360876 ,-0.00062           ,-0.00383           ,-0.01665           ,-0.01285           
2360877 ,0.00407            ,-0.00480           ,-0.00943           ,-0.01027           
2360878 ,-0.00122           ,-0.01210           ,-0.00052           ,-0.00905           
2360879 ,-0.01198           ,-0.01655           ,0.00428            ,-0.01000           
2360880 ,-0.01548           ,-0.01653           ,-0.00233           ,-0.00985           
2360881 ,-0.01358           ,-0.01415           ,-0.01648           ,-0.00938           
2360882 ,-0.01015           ,-0.00980           ,-0.02175           ,-0.01160           
2360883 ,-0.00335           ,-0.00460           ,-0.01787           ,-0.01348           
2360884 ,0.00260            ,-0.00493           ,-0.01127           ,-0.01080           
2360885 ,0.00135            ,-0.01158           ,-0.00233           ,-0.00865           
2360886 ,-0.00965           ,-0.01632           ,0.00382            ,-0.00960           
2360887 ,-0.01505           ,-0.01643           ,-0.00140           ,-0.01015           
2360888 ,-0.01393           ,-0.01465           ,-0.01553           ,-0.00993           
2360889 ,-0.01140           ,-0.01135           ,-0.02198           ,-0.01148           
2360890 ,-0.00575           ,-0.00572           ,-0.01867           ,-0.01350           
2360891 ,0.00125            ,-0.00538           ,-0.01225           ,-0.01050           
2360892 ,0.00328            ,-0.01155           ,-0.00302           ,-0.00798           
2360893 ,-0.00603           ,-0.01593           ,0.00418            ,-0.00898           
2360894 ,-0.01375           ,-0.01637           ,-0.00005           ,-0.01072           
2360895 ,-0.01422           ,-0.01485           ,-0.01455           ,-0.01172           
2360896 ,-0.01227           ,-0.01193           ,-0.02195           ,-0.01372           
2360897 ,-0.00793           ,-0.00633           ,-0.01970           ,-0.01603           
2360898 ,-0.00040           ,-0.00540           ,-0.01348           ,-0.01315           
2360899 ,0.00412            ,-0.01043           ,-0.00450           ,-0.00943           
2360900 ,-0.00280           ,-0.01520           ,0.00365            ,-0.00927           
2360901 ,-0.01243           ,-0.01620           ,0.00100            ,-0.01055           
2360902 ,-0.01475           ,-0.01532           ,-0.01305           ,-0.01167           
2360903 ,-0.01335           ,-0.01350           ,-0.02160           ,-0.01362           
2360904 ,-0.01032           ,-0.00765           ,-0.02032           ,-0.01632           
2360905 ,-0.00317           ,-0.00562           ,-0.01482           ,-0.01365           
2360906 ,0.00293            ,-0.01010           ,-0.00610           ,-0.00995           
2360907 ,-0.00005           ,-0.01467           ,0.00262            ,-0.00933           
2360908 ,-0.01110           ,-0.01610           ,0.00173            ,-0.01053           
2360909 ,-0.01525           ,-0.01615           ,-0.01170           ,-0.01210           
2360910 ,-0.01482           ,-0.01490           ,-0.02075           ,-0.01400           
2360911 ,-0.01250           ,-0.00922           ,-0.02030           ,-0.01632           
2360912 ,-0.00588           ,-0.00630           ,-0.01530           ,-0.01410           
2360913 ,0.00177            ,-0.00930           ,-0.00722           ,-0.00967           
2360914 ,0.00243            ,-0.01403           ,0.00220            ,-0.00833           
2360915 ,-0.00785           ,-0.01515           ,0.00235            ,-0.00935           
2360916 ,-0.01458           ,-0.01565           ,-0.01012           ,-0.01135           
2360917 ,-0.01513           ,-0.01510           ,-0.01980           ,-0.01395           
2360918 ,-0.01358           ,-0.00967           ,-0.02058           ,-0.01645           
2360919 ,-0.00788           ,-0.00640           ,-0.01625           ,-0.01417           
2360920 ,0.00077            ,-0.00860           ,-0.00862           ,-0.00935           
2360921 ,0.00462            ,-0.01295           ,0.00098            ,-0.00740           
2360922 ,-0.00367           ,-0.01400           ,0.00230            ,-0.00798           
2360923 ,-0.01250           ,-0.01485           ,-0.00890           ,-0.00990           
2360924 ,-0.01495           ,-0.01527           ,-0.01867           ,-0.01295           
2360925 ,-0.01425           ,-0.01035           ,-0.02005           ,-0.01567           
2360926 ,-0.00993           ,-0.00677           ,-0.01675           ,-0.01412           
2360927 ,-0.00170           ,-0.00833           ,-0.00948           ,-0.00972           
2360928 ,0.00398            ,-0.01253           ,-0.00015           ,-0.00750           
2360929 ,-0.00105           ,-0.01350           ,0.00237            ,-0.00800           
2360930 ,-0.01138           ,-0.01425           ,-0.00743           ,-0.01020           
2360931 ,-0.01563           ,-0.01525           ,-0.01760           ,-0.01370           
2360932 ,-0.01485           ,-0.01117           ,-0.01987           ,-0.01727           
2360933 ,-0.01180           ,-0.00745           ,-0.01687           ,-0.01622           
2360934 ,-0.00383           ,-0.00807           ,-0.01055           ,-0.01145           
2360935 ,0.00350            ,-0.01267           ,-0.00098           ,-0.00830           
2360936 ,0.00200            ,-0.01338           ,0.00230            ,-0.00795           
2360937 ,-0.00893           ,-0.01355           ,-0.00635           ,-0.00948           
2360938 ,-0.01567           ,-0.01520           ,-0.01625           ,-0.01310           
2360939 ,-0.01643           ,-0.01238           ,-0.01900           ,-0.01722           
2360940 ,-0.01375           ,-0.00848           ,-0.01685           ,-0.01700           
2360941 ,-0.00625           ,-0.00917           ,-0.01132           ,-0.01230           
2360942 ,0.00225            ,-0.01317           ,-0.00180           ,-0.00827           
2360943 ,0.00453            ,-0.01385           ,0.00200            ,-0.00722           
2360944 ,-0.00522           ,-0.01375           ,-0.00507           ,-0.00867           
2360945 ,-0.01408           ,-0.01555           ,-0.01465           ,-0.01295           
2360946 ,-0.01625           ,-0.01322           ,-0.01775           ,-0.01732           
2360947 ,-0.01450           ,-0.00940           ,-0.01632           ,-0.01815           
2360948 ,-0.00857           ,-0.00893           ,-0.01153           ,-0.01332           
2360949 ,0.00012            ,-0.01335           ,-0.00243           ,-0.00853           
2360950 ,0.00482            ,-0.01372           ,0.00157            ,-0.00695           
2360951 ,-0.00162           ,-0.01340           ,-0.00470           ,-0.00765           
2360952 ,-0.01203           ,-0.01543           ,-0.01362           ,-0.01158           
2360953 ,-0.01610           ,-0.01453           ,-0.01725           ,-0.01650           
2360954 ,-0.01495           ,-0.01050           ,-0.01663           ,-0.01822           
2360955 ,-0.01043           ,-0.01017           ,-0.01282           ,-0.01412           
2360956 ,-0.00183           ,-0.01340           ,-0.00407           ,-0.00922           
2360957 ,0.00475            ,-0.01370           ,0.00012            ,-0.00738           
2360958 ,0.00150            ,-0.01265           ,-0.00522           ,-0.00755           
2360959 ,-0.01027           ,-0.01412           ,-0.01320           ,-0.01110           
2360960 ,-0.01635           ,-0.01388           ,-0.01660           ,-0.01595           
2360961 ,-0.01575           ,-0.01050           ,-0.01660           ,-0.01855           
2360962 ,-0.01185           ,-0.00975           ,-0.01362           ,-0.01503           
2360963 ,-0.00375           ,-0.01358           ,-0.00557           ,-0.01017           
2360964 ,0.00407            ,-0.01388           ,-0.00085           ,-0.00772           
2360965 ,0.00407            ,-0.01225           ,-0.00580           ,-0.00738           
2360966 ,-0.00788           ,-0.01355           ,-0.01310           ,-0.01020           
2360967 ,-0.01630           ,-0.01398           ,-0.01590           ,-0.01585           
2360968 ,-0.01655           ,-0.01077           ,-0.01595           ,-0.01972           
2360969 ,-0.01353           ,-0.01008           ,-0.01343           ,-0.01650           
2360970 ,-0.00617           ,-0.01362           ,-0.00580           ,-0.01130           
2360971 ,0.00227            ,-0.01427           ,-0.00122           ,-0.00830           
2360972 ,0.00495            ,-0.01262           ,-0.00567           ,-0.00695           
2360973 ,-0.00540           ,-0.01358           ,-0.01330           ,-0.00917           
2360974 ,-0.01577           ,-0.01425           ,-0.01587           ,-0.01453           
2360975 ,-0.01800           ,-0.01158           ,-0.01593           ,-0.01917           
2360976 ,-0.01543           ,-0.01100           ,-0.01412           ,-0.01748           
2360977 ,-0.00920           ,-0.01438           ,-0.00757           ,-0.01253           
2360978 ,-0.00040           ,-0.01527           ,-0.00280           ,-0.00903           
2360979 ,0.00453            ,-0.01348           ,-0.00712           ,-0.00720           
2360980 ,-0.00222           ,-0.01317           ,-0.01400           ,-0.00872           
2360981 ,-0.01448           ,-0.01417           ,-0.01598           ,-0.01350           
2360982 ,-0.01875           ,-0.01162           ,-0.01590           ,-0.01905           
2360983 ,-0.01667           ,-0.01138           ,-0.01455           ,-0.01832           
2360984 ,-0.01215           ,-0.01462           ,-0.00830           ,-0.01390           
2360985 ,-0.00355           ,-0.01608           ,-0.00398           ,-0.01030           
2360986 ,0.00323            ,-0.01400           ,-0.00765           ,-0.00815           
2360987 ,0.00040            ,-0.01312           ,-0.01472           ,-0.00865           
2360988 ,-0.01212           ,-0.01400           ,-0.01563           ,-0.01282           
2360989 ,-0.01837           ,-0.01185           ,-0.01488           ,-0.01915           
2360990 ,-0.01655           ,-0.01172           ,-0.01372           ,-0.01913           
2360991 ,-0.01227           ,-0.01508           ,-0.00815           ,-0.01493           
2360992 ,-0.00440           ,-0.01695           ,-0.00415           ,-0.01127           
2360993 ,0.00343            ,-0.01462           ,-0.00820           ,-0.00872           
2360994 ,0.00330            ,-0.01335           ,-0.01532           ,-0.00827           
2360995 ,-0.00867           ,-0.01403           ,-0.01580           ,-0.01215           
2360996 ,-0.01740           ,-0.01215           ,-0.01408           ,-0.01867           
2360997 ,-0.01722           ,-0.01198           ,-0.01300           ,-0.02027           
2360998 ,-0.01332           ,-0.01538           ,-0.00793           ,-0.01630           
2360999 ,-0.00707           ,-0.01782           ,-0.00412           ,-0.01230           
2361000 ,0.00095            ,-0.01522           ,-0.00795           ,-0.00900           
2361001 ,0.00360            ,-0.01327           ,-0.01567           ,-0.00833           
2361002 ,-0.00588           ,-0.01332           ,-0.01582           ,-0.01110           
2361003 ,-0.01690           ,-0.01155           ,-0.01338           ,-0.01695           
2361004 ,-0.01867           ,-0.01182           ,-0.01230           ,-0.01967           
2361005 ,-0.01543           ,-0.01520           ,-0.00780           ,-0.01703           
2361006 ,-0.00988           ,-0.01825           ,-0.00430           ,-0.01288           
2361007 ,-0.00210           ,-0.01582           ,-0.00857           ,-0.00960           
2361008 ,0.00262            ,-0.01330           ,-0.01675           ,-0.00810           
2361009 ,-0.00353           ,-0.01285           ,-0.01700           ,-0.00995           
2361010 ,-0.01540           ,-0.01125           ,-0.01355           ,-0.01587           
2361011 ,-0.01880           ,-0.01138           ,-0.01180           ,-0.01950           
2361012 ,-0.01600           ,-0.01540           ,-0.00772           ,-0.01753           
2361013 ,-0.01143           ,-0.01890           ,-0.00467           ,-0.01403           
2361014 ,-0.00390           ,-0.01680           ,-0.00910           ,-0.01075           
2361015 ,0.00195            ,-0.01390           ,-0.01815           ,-0.00888           
2361016 ,-0.00040           ,-0.01293           ,-0.01890           ,-0.00982           
2361017 ,-0.01222           ,-0.01082           ,-0.01445           ,-0.01522           
2361018 ,-0.01787           ,-0.01135           ,-0.01180           ,-0.01995           
2361019 ,-0.01585           ,-0.01520           ,-0.00785           ,-0.01890           
2361020 ,-0.01198           ,-0.01977           ,-0.00527           ,-0.01532           
2361021 ,-0.00595           ,-0.01830           ,-0.00980           ,-0.01198           
2361022 ,-0.00007           ,-0.01480           ,-0.01913           ,-0.00927           
2361023 ,-0.00005           ,-0.01338           ,-0.02065           ,-0.00905           
2361024 ,-0.01012           ,-0.01065           ,-0.01590           ,-0.01293           
2361025 ,-0.01737           ,-0.01035           ,-0.01217           ,-0.01808           
2361026 ,-0.01693           ,-0.01455           ,-0.00785           ,-0.01858           
2361027 ,-0.01330           ,-0.02070           ,-0.00543           ,-0.01617           
2361028 ,-0.00865           ,-0.01990           ,-0.01025           ,-0.01335           
2361029 ,-0.00272           ,-0.01635           ,-0.02060           ,-0.01027           
2361030 ,-0.00057           ,-0.01382           ,-0.02227           ,-0.00907           
2361031 ,-0.00795           ,-0.01062           ,-0.01645           ,-0.01220           
2361032 ,-0.01660           ,-0.00977           ,-0.01145           ,-0.01775           
2361033 ,-0.01760           ,-0.01427           ,-0.00690           ,-0.01870           
2361034 ,-0.01405           ,-0.02105           ,-0.00443           ,-0.01680           
2361035 ,-0.00993           ,-0.02060           ,-0.00912           ,-0.01398           
2361036 ,-0.00415           ,-0.01703           ,-0.02010           ,-0.01077           
2361037 ,-0.00095           ,-0.01390           ,-0.02253           ,-0.00912           
2361038 ,-0.00485           ,-0.01017           ,-0.01698           ,-0.01082           
2361039 ,-0.01427           ,-0.00865           ,-0.01082           ,-0.01617           
2361040 ,-0.01665           ,-0.01277           ,-0.00575           ,-0.01822           
2361041 ,-0.01405           ,-0.01995           ,-0.00288           ,-0.01743           
2361042 ,-0.01060           ,-0.02067           ,-0.00788           ,-0.01587           
2361043 ,-0.00540           ,-0.01737           ,-0.01955           ,-0.01305           
2361044 ,-0.00150           ,-0.01440           ,-0.02303           ,-0.01062           
2361045 ,-0.00257           ,-0.01067           ,-0.01803           ,-0.01162           
2361046 ,-0.01153           ,-0.00822           ,-0.01135           ,-0.01643           
2361047 ,-0.01648           ,-0.01210           ,-0.00570           ,-0.01967           
2361048 ,-0.01520           ,-0.02020           ,-0.00238           ,-0.01935           
2361049 ,-0.01265           ,-0.02210           ,-0.00753           ,-0.01760           
2361050 ,-0.00827           ,-0.01875           ,-0.01993           ,-0.01430           
2361051 ,-0.00370           ,-0.01527           ,-0.02442           ,-0.01145           
2361052 ,-0.00260           ,-0.01125           ,-0.01937           ,-0.01175           
2361053 ,-0.00930           ,-0.00815           ,-0.01212           ,-0.01595           
2361054 ,-0.01635           ,-0.01185           ,-0.00572           ,-0.01945           
2361055 ,-0.01605           ,-0.02015           ,-0.00205           ,-0.01990           
2361056 ,-0.01335           ,-0.02250           ,-0.00672           ,-0.01865           
2361057 ,-0.01020           ,-0.01925           ,-0.01920           ,-0.01515           
2361058 ,-0.00527           ,-0.01563           ,-0.02465           ,-0.01145           
2361059 ,-0.00207           ,-0.01172           ,-0.02010           ,-0.01077           
2361060 ,-0.00607           ,-0.00800           ,-0.01290           ,-0.01455           
2361061 ,-0.01453           ,-0.01085           ,-0.00548           ,-0.01765           
2361062 ,-0.01613           ,-0.01940           ,-0.00072           ,-0.01885           
2361063 ,-0.01372           ,-0.02308           ,-0.00490           ,-0.01830           
2361064 ,-0.01115           ,-0.02027           ,-0.01790           ,-0.01553           
2361065 ,-0.00707           ,-0.01650           ,-0.02455           ,-0.01180           
2361066 ,-0.00320           ,-0.01222           ,-0.02113           ,-0.01067           
2361067 ,-0.00357           ,-0.00743           ,-0.01338           ,-0.01375           
2361068 ,-0.01210           ,-0.00998           ,-0.00470           ,-0.01732           
2361069 ,-0.01572           ,-0.01895           ,0.00040            ,-0.01935           
2361070 ,-0.01462           ,-0.02382           ,-0.00393           ,-0.01975           
2361071 ,-0.01322           ,-0.02160           ,-0.01772           ,-0.01720           
2361072 ,-0.01032           ,-0.01758           ,-0.02553           ,-0.01325           
2361073 ,-0.00515           ,-0.01303           ,-0.02265           ,-0.01075           
2361074 ,-0.00255           ,-0.00738           ,-0.01505           ,-0.01270           
2361075 ,-0.00857           ,-0.00905           ,-0.00577           ,-0.01622           
2361076 ,-0.01390           ,-0.01785           ,0.00073            ,-0.01917           
2361077 ,-0.01410           ,-0.02385           ,-0.00298           ,-0.02090           
2361078 ,-0.01362           ,-0.02268           ,-0.01750           ,-0.01890           
2361079 ,-0.01253           ,-0.01845           ,-0.02720           ,-0.01458           
2361080 ,-0.00748           ,-0.01322           ,-0.02527           ,-0.01108           
2361081 ,-0.00275           ,-0.00680           ,-0.01750           ,-0.01210           
2361082 ,-0.00557           ,-0.00727           ,-0.00772           ,-0.01513           
2361083 ,-0.01220           ,-0.01600           ,0.00077            ,-0.01832           
2361084 ,-0.01410           ,-0.02403           ,-0.00152           ,-0.02090           
2361085 ,-0.01370           ,-0.02437           ,-0.01632           ,-0.02030           
2361086 ,-0.01393           ,-0.02040           ,-0.02718           ,-0.01608           
2361087 ,-0.00995           ,-0.01527           ,-0.02618           ,-0.01188           
2361088 ,-0.00380           ,-0.00798           ,-0.01853           ,-0.01180           
2361089 ,-0.00320           ,-0.00725           ,-0.00772           ,-0.01427           
2361090 ,-0.01062           ,-0.01505           ,0.00195            ,-0.01735           
2361091 ,-0.01362           ,-0.02398           ,0.00060            ,-0.02090           
2361092 ,-0.01367           ,-0.02472           ,-0.01408           ,-0.02145           
2361093 ,-0.01477           ,-0.02127           ,-0.02590           ,-0.01820           
2361094 ,-0.01227           ,-0.01600           ,-0.02610           ,-0.01353           
2361095 ,-0.00595           ,-0.00853           ,-0.01940           ,-0.01217           
2361096 ,-0.00198           ,-0.00680           ,-0.00917           ,-0.01438           
2361097 ,-0.00807           ,-0.01362           ,0.00150            ,-0.01665           
2361098 ,-0.01277           ,-0.02327           ,0.00157            ,-0.02032           
2361099 ,-0.01422           ,-0.02548           ,-0.01250           ,-0.02175           
