AstroVIEW X
Type, Original
Time, 01/01/2002 12:32:39 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 9936
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2460531 ,-0.01825           ,-0.02187           ,-0.02470           ,-0.01980           
2460532 ,-0.01032           ,-0.01403           ,-0.01835           ,-0.01885           
2460533 ,-0.00403           ,-0.01022           ,-0.00907           ,-0.01617           
2460534 ,-0.00638           ,-0.01440           ,-0.00445           ,-0.01565           
2460535 ,-0.01305           ,-0.02482           ,-0.01130           ,-0.01967           
2460536 ,-0.01775           ,-0.03010           ,-0.02485           ,-0.02375           
2460537 ,-0.02100           ,-0.02830           ,-0.02970           ,-0.02330           
2460538 ,-0.02037           ,-0.02280           ,-0.02603           ,-0.02065           
2460539 ,-0.01260           ,-0.01480           ,-0.01943           ,-0.01927           
2460540 ,-0.00467           ,-0.01050           ,-0.01025           ,-0.01577           
2460541 ,-0.00438           ,-0.01375           ,-0.00470           ,-0.01470           
2460542 ,-0.01177           ,-0.02415           ,-0.01027           ,-0.01858           
2460543 ,-0.01735           ,-0.03025           ,-0.02368           ,-0.02348           
2460544 ,-0.02150           ,-0.02940           ,-0.02908           ,-0.02372           
2460545 ,-0.02198           ,-0.02372           ,-0.02605           ,-0.02075           
2460546 ,-0.01510           ,-0.01550           ,-0.01955           ,-0.01915           
2460547 ,-0.00635           ,-0.01032           ,-0.01025           ,-0.01613           
2460548 ,-0.00315           ,-0.01298           ,-0.00472           ,-0.01455           
2460549 ,-0.01025           ,-0.02300           ,-0.00953           ,-0.01820           
2460550 ,-0.01758           ,-0.02997           ,-0.02280           ,-0.02368           
2460551 ,-0.02218           ,-0.02975           ,-0.02892           ,-0.02503           
2460552 ,-0.02353           ,-0.02470           ,-0.02648           ,-0.02195           
2460553 ,-0.01740           ,-0.01655           ,-0.02058           ,-0.01995           
2460554 ,-0.00735           ,-0.01067           ,-0.01140           ,-0.01658           
2460555 ,-0.00133           ,-0.01260           ,-0.00567           ,-0.01440           
2460556 ,-0.00720           ,-0.02208           ,-0.01000           ,-0.01795           
2460557 ,-0.01655           ,-0.02935           ,-0.02300           ,-0.02408           
2460558 ,-0.02305           ,-0.02990           ,-0.02927           ,-0.02560           
2460559 ,-0.02460           ,-0.02537           ,-0.02732           ,-0.02268           
2460560 ,-0.01967           ,-0.01705           ,-0.02153           ,-0.02072           
2460561 ,-0.00903           ,-0.01088           ,-0.01217           ,-0.01727           
2460562 ,-0.00075           ,-0.01208           ,-0.00570           ,-0.01480           
2460563 ,-0.00427           ,-0.02135           ,-0.00917           ,-0.01748           
2460564 ,-0.01515           ,-0.02885           ,-0.02210           ,-0.02400           
2460565 ,-0.02322           ,-0.03065           ,-0.02930           ,-0.02645           
2460566 ,-0.02542           ,-0.02670           ,-0.02775           ,-0.02413           
2460567 ,-0.02122           ,-0.01880           ,-0.02222           ,-0.02195           
2460568 ,-0.01122           ,-0.01232           ,-0.01280           ,-0.01875           
2460569 ,-0.00102           ,-0.01272           ,-0.00600           ,-0.01535           
2460570 ,-0.00102           ,-0.02150           ,-0.00885           ,-0.01717           
2460571 ,-0.01270           ,-0.02897           ,-0.02080           ,-0.02305           
2460572 ,-0.02253           ,-0.03108           ,-0.02805           ,-0.02625           
2460573 ,-0.02590           ,-0.02773           ,-0.02787           ,-0.02468           
2460574 ,-0.02287           ,-0.01998           ,-0.02272           ,-0.02195           
2460575 ,-0.01310           ,-0.01282           ,-0.01375           ,-0.01913           
2460576 ,-0.00222           ,-0.01272           ,-0.00670           ,-0.01538           
2460577 ,0.00082            ,-0.02093           ,-0.00900           ,-0.01653           
2460578 ,-0.01070           ,-0.02825           ,-0.01995           ,-0.02248           
2460579 ,-0.02232           ,-0.03108           ,-0.02730           ,-0.02635           
2460580 ,-0.02663           ,-0.02818           ,-0.02770           ,-0.02495           
2460581 ,-0.02382           ,-0.02103           ,-0.02337           ,-0.02282           
2460582 ,-0.01488           ,-0.01367           ,-0.01460           ,-0.01987           
2460583 ,-0.00298           ,-0.01320           ,-0.00750           ,-0.01608           
2460584 ,0.00255            ,-0.02087           ,-0.00943           ,-0.01650           
2460585 ,-0.00772           ,-0.02790           ,-0.02005           ,-0.02208           
2460586 ,-0.02182           ,-0.03075           ,-0.02722           ,-0.02605           
2460587 ,-0.02763           ,-0.02850           ,-0.02787           ,-0.02535           
2460588 ,-0.02532           ,-0.02208           ,-0.02365           ,-0.02300           
2460589 ,-0.01730           ,-0.01432           ,-0.01510           ,-0.02080           
2460590 ,-0.00477           ,-0.01332           ,-0.00795           ,-0.01660           
2460591 ,0.00295            ,-0.02048           ,-0.00927           ,-0.01637           
2460592 ,-0.00493           ,-0.02722           ,-0.01943           ,-0.02135           
2460593 ,-0.02050           ,-0.03080           ,-0.02608           ,-0.02548           
2460594 ,-0.02810           ,-0.02882           ,-0.02715           ,-0.02545           
2460595 ,-0.02663           ,-0.02245           ,-0.02368           ,-0.02350           
2460596 ,-0.01948           ,-0.01477           ,-0.01632           ,-0.02143           
2460597 ,-0.00733           ,-0.01358           ,-0.00907           ,-0.01732           
2460598 ,0.00225            ,-0.02045           ,-0.00935           ,-0.01663           
2460599 ,-0.00233           ,-0.02720           ,-0.01898           ,-0.02100           
2460600 ,-0.01880           ,-0.03045           ,-0.02587           ,-0.02518           
2460601 ,-0.02832           ,-0.02923           ,-0.02690           ,-0.02548           
2460602 ,-0.02787           ,-0.02358           ,-0.02425           ,-0.02380           
2460603 ,-0.02125           ,-0.01570           ,-0.01687           ,-0.02230           
2460604 ,-0.00950           ,-0.01420           ,-0.00977           ,-0.01803           
2460605 ,0.00157            ,-0.02025           ,-0.01015           ,-0.01658           
2460606 ,0.00035            ,-0.02653           ,-0.01932           ,-0.02037           
2460607 ,-0.01620           ,-0.02995           ,-0.02548           ,-0.02463           
2460608 ,-0.02795           ,-0.02953           ,-0.02708           ,-0.02540           
2460609 ,-0.02855           ,-0.02458           ,-0.02472           ,-0.02413           
2460610 ,-0.02308           ,-0.01663           ,-0.01770           ,-0.02310           
2460611 ,-0.01200           ,-0.01482           ,-0.01055           ,-0.01893           
2460612 ,-0.00015           ,-0.02050           ,-0.01105           ,-0.01722           
2460613 ,0.00152            ,-0.02677           ,-0.02030           ,-0.02100           
2460614 ,-0.01427           ,-0.02985           ,-0.02595           ,-0.02463           
2460615 ,-0.02830           ,-0.02953           ,-0.02708           ,-0.02560           
2460616 ,-0.03015           ,-0.02527           ,-0.02490           ,-0.02427           
2460617 ,-0.02468           ,-0.01748           ,-0.01782           ,-0.02348           
2460618 ,-0.01458           ,-0.01540           ,-0.01140           ,-0.01922           
2460619 ,-0.00225           ,-0.02060           ,-0.01182           ,-0.01685           
2460620 ,0.00193            ,-0.02663           ,-0.02043           ,-0.02017           
2460621 ,-0.01082           ,-0.02908           ,-0.02590           ,-0.02363           
2460622 ,-0.02648           ,-0.02875           ,-0.02665           ,-0.02513           
2460623 ,-0.03050           ,-0.02525           ,-0.02487           ,-0.02475           
2460624 ,-0.02535           ,-0.01820           ,-0.01827           ,-0.02477           
2460625 ,-0.01582           ,-0.01585           ,-0.01175           ,-0.02117           
2460626 ,-0.00367           ,-0.02075           ,-0.01205           ,-0.01875           
2460627 ,0.00232            ,-0.02685           ,-0.02105           ,-0.02095           
2460628 ,-0.00710           ,-0.02892           ,-0.02627           ,-0.02358           
2460629 ,-0.02422           ,-0.02855           ,-0.02637           ,-0.02458           
2460630 ,-0.02985           ,-0.02522           ,-0.02442           ,-0.02453           
2460631 ,-0.02548           ,-0.01872           ,-0.01855           ,-0.02480           
2460632 ,-0.01710           ,-0.01643           ,-0.01212           ,-0.02180           
2460633 ,-0.00567           ,-0.02082           ,-0.01270           ,-0.01915           
2460634 ,0.00125            ,-0.02685           ,-0.02182           ,-0.02082           
2460635 ,-0.00530           ,-0.02892           ,-0.02682           ,-0.02332           
2460636 ,-0.02230           ,-0.02810           ,-0.02620           ,-0.02380           
2460637 ,-0.02995           ,-0.02545           ,-0.02415           ,-0.02400           
2460638 ,-0.02653           ,-0.01922           ,-0.01845           ,-0.02503           
2460639 ,-0.01832           ,-0.01720           ,-0.01245           ,-0.02300           
2460640 ,-0.00698           ,-0.02155           ,-0.01317           ,-0.02035           
2460641 ,0.00075            ,-0.02765           ,-0.02210           ,-0.02200           
2460642 ,-0.00380           ,-0.02960           ,-0.02720           ,-0.02392           
2460643 ,-0.02022           ,-0.02837           ,-0.02645           ,-0.02365           
2460644 ,-0.03008           ,-0.02582           ,-0.02418           ,-0.02370           
2460645 ,-0.02818           ,-0.02000           ,-0.01890           ,-0.02542           
2460646 ,-0.02022           ,-0.01770           ,-0.01325           ,-0.02395           
2460647 ,-0.01025           ,-0.02190           ,-0.01380           ,-0.02172           
2460648 ,-0.00220           ,-0.02773           ,-0.02265           ,-0.02260           
2460649 ,-0.00407           ,-0.02947           ,-0.02750           ,-0.02442           
2460650 ,-0.01750           ,-0.02780           ,-0.02648           ,-0.02353           
2460651 ,-0.02905           ,-0.02532           ,-0.02368           ,-0.02358           
2460652 ,-0.02877           ,-0.01960           ,-0.01867           ,-0.02527           
2460653 ,-0.02120           ,-0.01787           ,-0.01330           ,-0.02460           
2460654 ,-0.01232           ,-0.02240           ,-0.01408           ,-0.02232           
2460655 ,-0.00410           ,-0.02850           ,-0.02290           ,-0.02287           
2460656 ,-0.00415           ,-0.03015           ,-0.02837           ,-0.02398           
2460657 ,-0.01508           ,-0.02813           ,-0.02713           ,-0.02272           
2460658 ,-0.02827           ,-0.02560           ,-0.02413           ,-0.02250           
2460659 ,-0.02942           ,-0.02065           ,-0.01882           ,-0.02508           
2460660 ,-0.02275           ,-0.01880           ,-0.01375           ,-0.02558           
2460661 ,-0.01382           ,-0.02300           ,-0.01508           ,-0.02377           
2460662 ,-0.00598           ,-0.02923           ,-0.02437           ,-0.02370           
2460663 ,-0.00480           ,-0.03047           ,-0.02925           ,-0.02465           
2460664 ,-0.01300           ,-0.02787           ,-0.02760           ,-0.02258           
2460665 ,-0.02608           ,-0.02450           ,-0.02398           ,-0.02168           
2460666 ,-0.02930           ,-0.01977           ,-0.01932           ,-0.02400           
2460667 ,-0.02350           ,-0.01848           ,-0.01398           ,-0.02570           
2460668 ,-0.01558           ,-0.02292           ,-0.01510           ,-0.02427           
2460669 ,-0.00845           ,-0.02940           ,-0.02450           ,-0.02408           
2460670 ,-0.00607           ,-0.03080           ,-0.02997           ,-0.02465           
2460671 ,-0.01185           ,-0.02818           ,-0.02845           ,-0.02218           
2460672 ,-0.02400           ,-0.02455           ,-0.02408           ,-0.02055           
2460673 ,-0.02868           ,-0.01998           ,-0.01820           ,-0.02330           
2460674 ,-0.02375           ,-0.01900           ,-0.01325           ,-0.02620           
2460675 ,-0.01672           ,-0.02382           ,-0.01505           ,-0.02575           
2460676 ,-0.00988           ,-0.03082           ,-0.02500           ,-0.02618           
2460677 ,-0.00748           ,-0.03210           ,-0.03073           ,-0.02580           
2460678 ,-0.01082           ,-0.02873           ,-0.02918           ,-0.02270           
2460679 ,-0.02140           ,-0.02485           ,-0.02453           ,-0.02027           
2460680 ,-0.02782           ,-0.02022           ,-0.01865           ,-0.02320           
2460681 ,-0.02458           ,-0.01940           ,-0.01343           ,-0.02710           
2460682 ,-0.01717           ,-0.02445           ,-0.01500           ,-0.02727           
2460683 ,-0.01177           ,-0.03180           ,-0.02525           ,-0.02727           
2460684 ,-0.00917           ,-0.03323           ,-0.03158           ,-0.02685           
2460685 ,-0.01132           ,-0.02937           ,-0.03000           ,-0.02318           
2460686 ,-0.01903           ,-0.02460           ,-0.02455           ,-0.02000           
2460687 ,-0.02705           ,-0.01975           ,-0.01825           ,-0.02240           
2460688 ,-0.02482           ,-0.01945           ,-0.01282           ,-0.02698           
2460689 ,-0.01803           ,-0.02498           ,-0.01495           ,-0.02795           
2460690 ,-0.01325           ,-0.03280           ,-0.02555           ,-0.02758           
2460691 ,-0.01095           ,-0.03432           ,-0.03215           ,-0.02708           
2460692 ,-0.01198           ,-0.03018           ,-0.03075           ,-0.02272           
2460693 ,-0.01720           ,-0.02475           ,-0.02513           ,-0.01848           
2460694 ,-0.02592           ,-0.01932           ,-0.01820           ,-0.01995           
2460695 ,-0.02510           ,-0.01865           ,-0.01262           ,-0.02525           
2460696 ,-0.01867           ,-0.02448           ,-0.01490           ,-0.02720           
2460697 ,-0.01403           ,-0.03303           ,-0.02537           ,-0.02795           
2460698 ,-0.01272           ,-0.03478           ,-0.03265           ,-0.02777           
2460699 ,-0.01315           ,-0.03013           ,-0.03160           ,-0.02322           
2460700 ,-0.01610           ,-0.02410           ,-0.02613           ,-0.01830           
2460701 ,-0.02422           ,-0.01808           ,-0.01858           ,-0.01925           
2460702 ,-0.02518           ,-0.01763           ,-0.01203           ,-0.02518           
2460703 ,-0.01963           ,-0.02377           ,-0.01448           ,-0.02855           
2460704 ,-0.01558           ,-0.03297           ,-0.02558           ,-0.02958           
2460705 ,-0.01493           ,-0.03495           ,-0.03285           ,-0.02925           
2460706 ,-0.01480           ,-0.03055           ,-0.03223           ,-0.02413           
2460707 ,-0.01545           ,-0.02392           ,-0.02658           ,-0.01837           
2460708 ,-0.02135           ,-0.01753           ,-0.01855           ,-0.01813           
2460709 ,-0.02398           ,-0.01640           ,-0.01155           ,-0.02453           
2460710 ,-0.01980           ,-0.02330           ,-0.01340           ,-0.02875           
2460711 ,-0.01610           ,-0.03325           ,-0.02505           ,-0.03068           
2460712 ,-0.01635           ,-0.03592           ,-0.03320           ,-0.03070           
2460713 ,-0.01670           ,-0.03142           ,-0.03285           ,-0.02598           
2460714 ,-0.01570           ,-0.02458           ,-0.02720           ,-0.01967           
2460715 ,-0.01908           ,-0.01798           ,-0.01855           ,-0.01837           
2460716 ,-0.02315           ,-0.01637           ,-0.01090           ,-0.02425           
2460717 ,-0.01987           ,-0.02375           ,-0.01282           ,-0.02958           
2460718 ,-0.01605           ,-0.03463           ,-0.02472           ,-0.03218           
2460719 ,-0.01735           ,-0.03813           ,-0.03377           ,-0.03270           
2460720 ,-0.01782           ,-0.03358           ,-0.03418           ,-0.02750           
2460721 ,-0.01610           ,-0.02592           ,-0.02880           ,-0.02037           
2460722 ,-0.01635           ,-0.01880           ,-0.01937           ,-0.01775           
2460723 ,-0.02030           ,-0.01655           ,-0.01088           ,-0.02360           
2460724 ,-0.01885           ,-0.02392           ,-0.01243           ,-0.02997           
2460725 ,-0.01593           ,-0.03540           ,-0.02492           ,-0.03382           
2460726 ,-0.01803           ,-0.03905           ,-0.03437           ,-0.03458           
2460727 ,-0.01963           ,-0.03413           ,-0.03437           ,-0.02937           
2460728 ,-0.01767           ,-0.02615           ,-0.02870           ,-0.02153           
2460729 ,-0.01582           ,-0.01832           ,-0.01963           ,-0.01835           
2460730 ,-0.01917           ,-0.01538           ,-0.01035           ,-0.02337           
2460731 ,-0.01910           ,-0.02272           ,-0.01103           ,-0.03070           
2460732 ,-0.01693           ,-0.03532           ,-0.02327           ,-0.03497           
2460733 ,-0.01945           ,-0.04042           ,-0.03353           ,-0.03608           
2460734 ,-0.02160           ,-0.03587           ,-0.03460           ,-0.03063           
2460735 ,-0.01903           ,-0.02777           ,-0.02890           ,-0.02182           
2460736 ,-0.01513           ,-0.01953           ,-0.01937           ,-0.01720           
2460737 ,-0.01695           ,-0.01600           ,-0.00962           ,-0.02095           
2460738 ,-0.01825           ,-0.02318           ,-0.00967           ,-0.02858           
2460739 ,-0.01737           ,-0.03650           ,-0.02225           ,-0.03440           
2460740 ,-0.02022           ,-0.04202           ,-0.03308           ,-0.03652           
2460741 ,-0.02398           ,-0.03752           ,-0.03495           ,-0.03208           
2460742 ,-0.02170           ,-0.02855           ,-0.03047           ,-0.02295           
2460743 ,-0.01600           ,-0.01975           ,-0.02132           ,-0.01755           
2460744 ,-0.01495           ,-0.01503           ,-0.01088           ,-0.02045           
2460745 ,-0.01748           ,-0.02160           ,-0.00965           ,-0.02847           
2460746 ,-0.01763           ,-0.03560           ,-0.02172           ,-0.03532           
2460747 ,-0.02108           ,-0.04242           ,-0.03365           ,-0.03835           
2460748 ,-0.02560           ,-0.03860           ,-0.03642           ,-0.03363           
2460749 ,-0.02368           ,-0.02968           ,-0.03230           ,-0.02413           
2460750 ,-0.01682           ,-0.02043           ,-0.02300           ,-0.01780           
2460751 ,-0.01310           ,-0.01488           ,-0.01188           ,-0.01970           
2460752 ,-0.01572           ,-0.02115           ,-0.01032           ,-0.02775           
2460753 ,-0.01715           ,-0.03573           ,-0.02175           ,-0.03587           
2460754 ,-0.02100           ,-0.04352           ,-0.03375           ,-0.03963           
2460755 ,-0.02665           ,-0.04045           ,-0.03713           ,-0.03573           
2460756 ,-0.02550           ,-0.03127           ,-0.03375           ,-0.02570           
2460757 ,-0.01822           ,-0.02132           ,-0.02498           ,-0.01837           
2460758 ,-0.01198           ,-0.01470           ,-0.01327           ,-0.01887           
2460759 ,-0.01420           ,-0.01990           ,-0.01000           ,-0.02632           
2460760 ,-0.01703           ,-0.03468           ,-0.02110           ,-0.03463           
2460761 ,-0.02168           ,-0.04363           ,-0.03360           ,-0.03965           
2460762 ,-0.02785           ,-0.04118           ,-0.03802           ,-0.03635           
2460763 ,-0.02818           ,-0.03225           ,-0.03487           ,-0.02632           
2460764 ,-0.02067           ,-0.02205           ,-0.02580           ,-0.01850           
2460765 ,-0.01290           ,-0.01480           ,-0.01393           ,-0.01805           
2460766 ,-0.01327           ,-0.01898           ,-0.01003           ,-0.02503           
2460767 ,-0.01777           ,-0.03403           ,-0.02093           ,-0.03392           
2460768 ,-0.02360           ,-0.04428           ,-0.03350           ,-0.04000           
2460769 ,-0.03013           ,-0.04260           ,-0.03802           ,-0.03715           
2460770 ,-0.03168           ,-0.03408           ,-0.03500           ,-0.02722           
2460771 ,-0.02377           ,-0.02348           ,-0.02685           ,-0.01808           
2460772 ,-0.01358           ,-0.01530           ,-0.01513           ,-0.01680           
2460773 ,-0.01055           ,-0.01840           ,-0.01020           ,-0.02363           
2460774 ,-0.01550           ,-0.03285           ,-0.01987           ,-0.03310           
2460775 ,-0.02205           ,-0.04383           ,-0.03280           ,-0.04028           
2460776 ,-0.02918           ,-0.04302           ,-0.03828           ,-0.03897           
2460777 ,-0.03208           ,-0.03465           ,-0.03613           ,-0.02910           
2460778 ,-0.02508           ,-0.02382           ,-0.02763           ,-0.01925           
2460779 ,-0.01350           ,-0.01515           ,-0.01525           ,-0.01698           
2460780 ,-0.00733           ,-0.01750           ,-0.00945           ,-0.02318           
2460781 ,-0.01275           ,-0.03155           ,-0.01837           ,-0.03277           
2460782 ,-0.02137           ,-0.04357           ,-0.03140           ,-0.04080           
2460783 ,-0.02945           ,-0.04370           ,-0.03742           ,-0.04013           
2460784 ,-0.03335           ,-0.03550           ,-0.03613           ,-0.03095           
2460785 ,-0.02705           ,-0.02480           ,-0.02835           ,-0.02100           
2460786 ,-0.01422           ,-0.01525           ,-0.01622           ,-0.01760           
2460787 ,-0.00522           ,-0.01665           ,-0.00980           ,-0.02318           
2460788 ,-0.00990           ,-0.03035           ,-0.01777           ,-0.03260           
2460789 ,-0.02030           ,-0.04310           ,-0.03037           ,-0.04155           
2460790 ,-0.02968           ,-0.04455           ,-0.03687           ,-0.04245           
2460791 ,-0.03405           ,-0.03705           ,-0.03623           ,-0.03337           
2460792 ,-0.02890           ,-0.02603           ,-0.02905           ,-0.02285           
2460793 ,-0.01608           ,-0.01600           ,-0.01700           ,-0.01885           
2460794 ,-0.00467           ,-0.01632           ,-0.01000           ,-0.02355           
2460795 ,-0.00757           ,-0.02923           ,-0.01640           ,-0.03237           
2460796 ,-0.01905           ,-0.04280           ,-0.02868           ,-0.04183           
2460797 ,-0.02930           ,-0.04530           ,-0.03568           ,-0.04345           
2460798 ,-0.03460           ,-0.03837           ,-0.03580           ,-0.03455           
2460799 ,-0.03125           ,-0.02787           ,-0.02958           ,-0.02310           
2460800 ,-0.01855           ,-0.01705           ,-0.01793           ,-0.01750           
2460801 ,-0.00488           ,-0.01653           ,-0.01060           ,-0.02155           
2460802 ,-0.00503           ,-0.02880           ,-0.01667           ,-0.03015           
2460803 ,-0.01800           ,-0.04268           ,-0.02845           ,-0.03995           
2460804 ,-0.03005           ,-0.04610           ,-0.03565           ,-0.04292           
2460805 ,-0.03580           ,-0.03978           ,-0.03637           ,-0.03518           
2460806 ,-0.03330           ,-0.02940           ,-0.03050           ,-0.02415           
2460807 ,-0.02063           ,-0.01827           ,-0.01877           ,-0.01800           
2460808 ,-0.00533           ,-0.01672           ,-0.01132           ,-0.02115           
2460809 ,-0.00225           ,-0.02787           ,-0.01677           ,-0.02930           
2460810 ,-0.01608           ,-0.04157           ,-0.02773           ,-0.03870           
2460811 ,-0.02992           ,-0.04592           ,-0.03520           ,-0.04197           
2460812 ,-0.03658           ,-0.04040           ,-0.03673           ,-0.03537           
2460813 ,-0.03487           ,-0.03008           ,-0.03132           ,-0.02468           
2460814 ,-0.02350           ,-0.01872           ,-0.02003           ,-0.01817           
2460815 ,-0.00743           ,-0.01625           ,-0.01238           ,-0.02053           
2460816 ,-0.00095           ,-0.02703           ,-0.01693           ,-0.02835           
2460817 ,-0.01355           ,-0.04078           ,-0.02748           ,-0.03795           
2460818 ,-0.02915           ,-0.04615           ,-0.03465           ,-0.04252           
2460819 ,-0.03705           ,-0.04135           ,-0.03668           ,-0.03665           
2460820 ,-0.03625           ,-0.03113           ,-0.03235           ,-0.02585           
2460821 ,-0.02540           ,-0.01958           ,-0.02153           ,-0.01885           
2460822 ,-0.00883           ,-0.01632           ,-0.01398           ,-0.02017           
2460823 ,0.00062            ,-0.02587           ,-0.01763           ,-0.02795           
2460824 ,-0.01027           ,-0.03978           ,-0.02708           ,-0.03763           
2460825 ,-0.02782           ,-0.04563           ,-0.03420           ,-0.04315           
2460826 ,-0.03765           ,-0.04160           ,-0.03655           ,-0.03868           
2460827 ,-0.03797           ,-0.03237           ,-0.03282           ,-0.02770           
2460828 ,-0.02842           ,-0.02060           ,-0.02253           ,-0.01985           
2460829 ,-0.01125           ,-0.01663           ,-0.01438           ,-0.02103           
2460830 ,0.00093            ,-0.02537           ,-0.01767           ,-0.02847           
2460831 ,-0.00715           ,-0.03918           ,-0.02660           ,-0.03782           
2460832 ,-0.02677           ,-0.04552           ,-0.03392           ,-0.04375           
2460833 ,-0.03837           ,-0.04233           ,-0.03692           ,-0.04002           
2460834 ,-0.03932           ,-0.03390           ,-0.03375           ,-0.02942           
2460835 ,-0.03100           ,-0.02192           ,-0.02298           ,-0.02067           
2460836 ,-0.01375           ,-0.01740           ,-0.01450           ,-0.02013           
2460837 ,0.00077            ,-0.02545           ,-0.01693           ,-0.02722           
2460838 ,-0.00367           ,-0.03920           ,-0.02545           ,-0.03640           
2460839 ,-0.02410           ,-0.04597           ,-0.03240           ,-0.04218           
2460840 ,-0.03805           ,-0.04415           ,-0.03630           ,-0.04013           
2460841 ,-0.03978           ,-0.03602           ,-0.03410           ,-0.03053           
2460842 ,-0.03292           ,-0.02408           ,-0.02460           ,-0.02195           
2460843 ,-0.01675           ,-0.01860           ,-0.01635           ,-0.02050           
2460844 ,-0.00125           ,-0.02550           ,-0.01827           ,-0.02708           
2460845 ,-0.00202           ,-0.03913           ,-0.02550           ,-0.03568           
2460846 ,-0.02182           ,-0.04583           ,-0.03132           ,-0.04123           
2460847 ,-0.03750           ,-0.04415           ,-0.03458           ,-0.04025           
2460848 ,-0.04102           ,-0.03695           ,-0.03360           ,-0.03158           
2460849 ,-0.03508           ,-0.02515           ,-0.02465           ,-0.02292           
2460850 ,-0.01993           ,-0.01913           ,-0.01687           ,-0.02065           
2460851 ,-0.00372           ,-0.02477           ,-0.01843           ,-0.02677           
2460852 ,-0.00085           ,-0.03780           ,-0.02608           ,-0.03502           
2460853 ,-0.01827           ,-0.04423           ,-0.03182           ,-0.04080           
2460854 ,-0.03623           ,-0.04290           ,-0.03525           ,-0.04008           
2460855 ,-0.04152           ,-0.03630           ,-0.03403           ,-0.03223           
2460856 ,-0.03628           ,-0.02520           ,-0.02570           ,-0.02372           
2460857 ,-0.02215           ,-0.01915           ,-0.01822           ,-0.02140           
2460858 ,-0.00533           ,-0.02453           ,-0.01953           ,-0.02718           
2460859 ,0.00023            ,-0.03737           ,-0.02672           ,-0.03532           
2460860 ,-0.01465           ,-0.04387           ,-0.03180           ,-0.04097           
2460861 ,-0.03510           ,-0.04300           ,-0.03418           ,-0.04068           
2460862 ,-0.04233           ,-0.03725           ,-0.03353           ,-0.03337           
2460863 ,-0.03758           ,-0.02625           ,-0.02613           ,-0.02508           
2460864 ,-0.02458           ,-0.01927           ,-0.01885           ,-0.02213           
2460865 ,-0.00755           ,-0.02395           ,-0.02027           ,-0.02720           
2460866 ,-0.00035           ,-0.03630           ,-0.02703           ,-0.03478           
2460867 ,-0.01198           ,-0.04280           ,-0.03155           ,-0.03990           
2460868 ,-0.03305           ,-0.04207           ,-0.03385           ,-0.04005           
2460869 ,-0.04233           ,-0.03697           ,-0.03347           ,-0.03390           
2460870 ,-0.03860           ,-0.02715           ,-0.02650           ,-0.02627           
2460871 ,-0.02700           ,-0.02070           ,-0.01920           ,-0.02327           
2460872 ,-0.01022           ,-0.02455           ,-0.02010           ,-0.02842           
2460873 ,-0.00145           ,-0.03702           ,-0.02685           ,-0.03555           
2460874 ,-0.00970           ,-0.04347           ,-0.03163           ,-0.04065           
2460875 ,-0.03068           ,-0.04283           ,-0.03382           ,-0.04063           
2460876 ,-0.04202           ,-0.03785           ,-0.03350           ,-0.03473           
2460877 ,-0.03955           ,-0.02853           ,-0.02720           ,-0.02708           
2460878 ,-0.02813           ,-0.02155           ,-0.02070           ,-0.02310           
2460879 ,-0.01208           ,-0.02498           ,-0.02175           ,-0.02798           
2460880 ,-0.00243           ,-0.03715           ,-0.02863           ,-0.03458           
2460881 ,-0.00815           ,-0.04365           ,-0.03303           ,-0.03940           
2460882 ,-0.02720           ,-0.04255           ,-0.03415           ,-0.03952           
2460883 ,-0.04102           ,-0.03832           ,-0.03370           ,-0.03475           
2460884 ,-0.04018           ,-0.02997           ,-0.02740           ,-0.02795           
2460885 ,-0.02960           ,-0.02318           ,-0.02125           ,-0.02405           
2460886 ,-0.01470           ,-0.02613           ,-0.02220           ,-0.02870           
2460887 ,-0.00430           ,-0.03775           ,-0.02882           ,-0.03565           
2460888 ,-0.00748           ,-0.04420           ,-0.03268           ,-0.04040           
2460889 ,-0.02442           ,-0.04302           ,-0.03345           ,-0.04023           
2460890 ,-0.04023           ,-0.03902           ,-0.03220           ,-0.03525           
2460891 ,-0.04140           ,-0.03118           ,-0.02665           ,-0.02903           
2460892 ,-0.03160           ,-0.02458           ,-0.02090           ,-0.02527           
2460893 ,-0.01770           ,-0.02727           ,-0.02232           ,-0.02947           
2460894 ,-0.00680           ,-0.03895           ,-0.02910           ,-0.03655           
2460895 ,-0.00755           ,-0.04530           ,-0.03290           ,-0.04110           
2460896 ,-0.02122           ,-0.04407           ,-0.03355           ,-0.04095           
2460897 ,-0.03800           ,-0.03963           ,-0.03253           ,-0.03635           
2460898 ,-0.04123           ,-0.03232           ,-0.02713           ,-0.03068           
2460899 ,-0.03225           ,-0.02532           ,-0.02203           ,-0.02700           
2460900 ,-0.01937           ,-0.02722           ,-0.02320           ,-0.03055           
2460901 ,-0.00848           ,-0.03835           ,-0.03013           ,-0.03723           
2460902 ,-0.00800           ,-0.04447           ,-0.03425           ,-0.04113           
2460903 ,-0.01872           ,-0.04297           ,-0.03463           ,-0.04018           
2460904 ,-0.03555           ,-0.03868           ,-0.03275           ,-0.03540           
2460905 ,-0.04100           ,-0.03237           ,-0.02713           ,-0.03000           
